"","x"
"776103",1
"776185",1
"777313",0
"777454",0
"778284",1
"779382",0
"779395",0
"779618",1
"780477",1
"781279",0
"781398",0
"781522",1
"781690",1
"781825",1
"782263",1
"782278",1
"783402",1
"783604",0
"784560",0
"784781",0
"788194",1
"788262",0
"788609",1
"789564",1
"789673",1
"790752",1
"790948",0
"791252",1
"792060",1
"793369",1
"794524",1
"794937",1
"795561",1
"795994",1
"796244",1
"796512",1
"796879",0
"797100",1
"797315",1
"797739",1
"798358",1
"799069",1
"799139",1
"799332",1
"799669",1
"800182",1
"800207",1
"800222",1
"801570",1
"801595",1
"801642",1
"801696",1
"801743",1
"801858",0
"802192",1
"802226",1
"802256",1
"802313",1
"802331",1
"802372",1
"802378",1
"802407",1
"802503",0
"802632",0
"803203",1
"803229",1
"803253",0
"803257",1
"803293",0
"803380",0
"803387",1
"803451",1
"803467",1
"803480",0
"803539",1
"803605",1
"803633",1
"803890",1
"804023",1
"804045",1
"804063",1
"804120",1
"804898",1
"804905",0
"805089",0
"805101",1
"805666",0
"806284",1
"806608",1
"806912",1
"807086",1
"808186",1
"808456",0
"809959",1
"810227",1
"811730",1
"811756",1
"812811",1
"812918",1
"814680",1
"815551",1
"815786",1
"816525",1
"817530",1
"817859",1
"819274",1
"819441",0
"820486",1
"820755",1
"821118",1
"821557",1
"822548",1
"822658",1
"822893",1
"822921",1
"822971",1
"825360",1
"825885",1
"826759",1
"827956",1
"828097",1
"828822",1
"829184",0
"830277",1
"830871",1
"831587",1
"832711",1
"832805",1
"832863",0
"833217",1
"834147",1
"835361",0
"835614",0
"836056",1
"836110",0
"836373",0
"836374",1
"836375",1
"836378",0
"836381",0
"836382",1
"836389",0
"836500",0
"836780",1
"836910",1
"836967",1
"837215",1
"837316",1
"837328",1
"837465",1
"837497",1
"837506",1
"837580",1
"837599",1
"837896",1
"837913",1
"837914",1
"837917",1
"837918",1
"837925",1
"837927",1
"838171",1
"838898",0
"838927",1
"838958",0
"839092",1
"839100",1
"839177",1
"839548",1
"839555",0
"839665",1
"839689",0
"839863",0
"839952",1
"839979",1
"839980",0
"839982",1
"839984",1
"839985",1
"839988",1
"840019",0
"840020",1
"840021",1
"840059",1
"840181",1
"840182",0
"840190",0
"840191",0
"840192",1
"840197",1
"840198",1
"840200",1
"840209",1
"840234",1
"840466",0
"840484",0
"840508",1
"840524",1
"840531",0
"840602",0
"840797",1
"840798",0
"841247",1
"841281",1
"841767",1
"842033",0
"843912",1
"845657",0
"846349",0
"846767",0
"847998",1
"848716",0
"849140",1
"849144",1
"849489",1
"850182",0
"850542",0
"850594",1
"851539",1
"852507",1
"852516",1
"852616",1
"852666",1
"852777",1
"852913",1
"854255",0
"854263",0
"854607",1
"854703",0
"854728",0
"854752",0
"854905",1
"854926",1
"855274",1
"857699",1
"858420",1
"858429",1
"859012",1
"859134",1
"859247",1
"859317",0
"859501",0
"860310",1
"860531",0
"861219",1
"862374",1
"862485",1
"862990",0
"863081",1
"863808",1
"864462",1
"864471",1
"865007",1
"865094",1
"866054",1
"867733",1
"868084",1
"868151",1
"868177",1
"869182",1
"869963",1
"870190",1
"873868",0
"874596",0
"874838",1
"874839",1
"875324",0
"875667",1
"875707",1
"876144",1
"876503",1
"876636",1
"876884",1
"877034",1
"877225",0
"879329",0
"879565",0
"880565",0
"881530",0
"881720",0
"881778",0
"882260",0
"882436",0
"882719",1
"883593",1
"885545",0
"886009",0
"886664",0
"888567",1
"888650",1
"888781",0
"888792",1
"888839",1
"888995",1
"889023",1
"889037",1
"889038",1
"889039",1
"889847",1
"889848",1
"889894",1
"890360",1
"890363",0
"890364",1
"890365",1
"890378",1
"890379",1
"890552",1
"890721",1
"891014",0
"891040",1
"891164",0
"891514",0
"891759",1
"892230",0
"892275",1
"892419",1
"893120",1
"893217",1
"893656",1
"893736",0
"893898",0
"894388",1
"895064",1
"895167",1
"895792",1
"897212",1
"899322",1
"900123",1
"900224",1
"900653",0
"900918",1
"900953",0
"901580",1
"901670",0
"902416",1
"902791",1
"903078",1
"903540",1
"903553",1
"903636",1
"903916",0
"905090",1
"906860",1
"906998",1
"907049",1
"907521",1
"908189",1
"908946",1
"909041",1
"909169",0
"909205",1
"909727",1
"910189",1
"910351",1
"913328",1
"915943",1
"915994",1
"916009",1
"916299",1
"916340",1
"916464",1
"916467",1
"916507",1
"916518",1
"916532",1
"916555",1
"916571",1
"916589",1
"916641",1
"916689",1
"916697",0
"916766",1
"916812",1
"917213",1
"917255",1
"917330",1
"917384",1
"917408",1
"917473",1
"917493",0
"917508",1
"917522",1
"917541",1
"917552",0
"917557",0
"917574",1
"917575",1
"917584",1
"917671",1
"917680",1
"917738",1
"917908",0
"918319",0
"918419",1
"918445",0
"918520",1
"918708",1
"918740",0
"918744",1
"918768",0
"918878",1
"918938",1
"918988",1
"919037",1
"919132",1
"919153",1
"919171",1
"919202",0
"919207",0
"919223",0
"919242",1
"919249",0
"919354",0
"919396",0
"919423",0
"919427",1
"919429",1
"919456",1
"919519",1
"919537",1
"919541",0
"919562",1
"919565",1
"919566",0
"919567",1
"919577",1
"919686",1
"919758",1
"920581",1
"920634",0
"920772",1
"921816",1
"922116",1
"922420",1
"923068",1
"924738",1
"924881",1
"925165",1
"925424",1
"925456",1
"925658",1
"925691",1
"925802",1
"925831",1
"925832",0
"925835",0
"925836",1
"925840",1
"925851",1
"925873",1
"925972",0
"926414",1
"926594",1
"926828",1
"926899",1
"926917",1
"926946",1
"926950",1
"926957",1
"926961",1
"926962",1
"926963",1
"926965",0
"926966",0
"926967",1
"926968",1
"926971",0
"927039",1
"927058",1
"927060",1
"927066",0
"927067",0
"927081",1
"927082",1
"927083",1
"927084",1
"927092",0
"927095",1
"927159",1
"927162",1
"927168",1
"927388",1
"927435",1
"927442",1
"927443",1
"927450",0
"927451",1
"927464",1
"927851",1
"927933",1
"928161",1
"928231",1
"928920",0
"928921",1
"929022",1
"929104",1
"929116",1
"929487",0
"929502",1
"929633",1
"930862",1
"931126",1
"931520",1
"932096",1
"932207",1
"932283",1
"932798",1
"933561",1
"933601",0
"934233",1
"934614",1
"935426",1
"935430",0
"935716",0
"936596",1
"936963",1
"937286",1
"937498",1
"937713",1
"938239",1
"938243",1
"938741",1
"939771",1
"940605",1
"941725",0
"941848",1
"942482",1
"944004",0
"944225",0
"944299",1
"944589",1
"945217",0
"945241",0
"947432",1
"947433",1
"948050",1
"948996",1
"949484",1
"949538",1
"950233",1
"951030",1
"951705",1
"951979",1
"952005",1
"952056",1
"952287",1
"952364",1
"953236",0
"954104",1
"954207",0
"954210",1
"954471",0
"954909",1
"955527",1
"956954",1
"956964",0
"957120",1
"958398",1
"958451",1
"958490",1
"958603",1
"958645",1
"958819",1
"958925",1
"959040",1
"959145",1
"959193",1
"959212",1
"959266",1
"959335",1
"959359",1
"959372",0
"959407",1
"959417",0
"959425",1
"959438",1
"959448",1
"959519",0
"959520",0
"959532",0
"959538",1
"959556",1
"959568",1
"959576",1
"959578",1
"959717",1
"959759",1
"959805",1
"959815",0
"959818",1
"959830",1
"959833",1
"959840",1
"959907",1
"959931",1
"960002",0
"960188",0
"960220",0
"960268",1
"960328",0
"960370",0
"960983",1
"961196",0
"961238",0
"961269",1
"961285",0
"961302",0
"961311",1
"961399",1
"961422",1
"961426",1
"961437",1
"961453",1
"961457",1
"961489",1
"961553",1
"961561",1
"961624",1
"962271",1
"962274",1
"962545",0
"962549",1
"962572",1
"962604",1
"962612",1
"962634",1
"963303",0
"963976",0
"964335",1
"964523",1
"964531",0
"964547",0
"964561",0
"964621",1
"964638",1
"964675",1
"964676",1
"964677",1
"964685",1
"964827",1
"964926",1
"964966",0
"965046",0
"965563",1
"965698",0
"965816",1
"965848",0
"965879",0
"965892",1
"965899",1
"965927",1
"965929",1
"965992",1
"966248",0
"966326",0
"966327",0
"966364",0
"966365",1
"966375",1
"966377",1
"966479",1
"966491",1
"966493",1
"966497",0
"966503",0
"966514",1
"966517",1
"966518",1
"966543",1
"966553",0
"966590",0
"966616",1
"966635",1
"966645",0
"966655",1
"966684",1
"966735",1
"966740",1
"966741",1
"966744",1
"966754",1
"966760",1
"966790",0
"966795",1
"966986",1
"967371",1
"968429",0
"968443",1
"968709",1
"968968",1
"969268",0
"969670",1
"969716",1
"969765",1
"971989",1
"972481",1
"972983",1
"973064",1
"975545",1
"976892",1
"976898",1
"976899",1
"976900",1
"976909",0
"977383",1
"977594",1
"978352",1
"978913",1
"979707",1
"980629",1
"981673",1
"983488",1
"985048",1
"985300",1
"985624",1
"986466",0
"986518",0
"986674",1
"986754",0
"987018",0
"987588",1
"987594",1
"988784",1
"989300",0
"991072",1
"991518",1
"991899",1
"993146",0
"993349",0
"994236",1
"994237",1
"994489",1
"994510",0
"995805",1
"996208",1
"996349",0
"998209",1
"998509",1
"999516",0
"1001128",1
"1003515",0
"1003588",1
"1006939",1
"1007650",0
"1008244",1
"1008618",0
"1009064",1
"1009984",1
"1010471",0
"1011515",0
"1011596",1
"1011612",1
"1012531",1
"1013252",0
"1014103",0
"1015637",1
"1016337",1
"1017840",0
"1017871",1
"1018949",1
"1019636",1
"1019703",1
"1019982",1
"1020196",0
"1020946",0
"1021180",0
"1022002",1
"1022007",1
"1023887",1
"1024350",1
"1024389",1
"1024824",1
"1025022",1
"1025715",0
"1027355",0
"1028221",1
"1028456",1
"1028629",0
"1028775",0
"1029675",1
"1030356",1
"1030531",1
"1030841",1
"1031264",1
"1032277",1
"1034212",0
"1034214",0
"1034281",1
"1034585",1
"1034762",1
"1034816",1
"1035232",1
"1035430",1
"1037016",1
"1038003",1
"1038888",1
"1038894",1
"1039227",0
"1040007",0
"1040013",0
"1040020",1
"1040054",1
"1040255",1
"1040321",1
"1040362",1
"1040454",1
"1040751",1
"1041258",1
"1041276",1
"1042353",1
"1042518",0
"1044909",1
"1045335",1
"1047169",1
"1048065",1
"1048333",1
"1048784",1
"1049462",1
"1052721",0
"1052870",1
"1053501",1
"1053574",1
"1054788",1
"1054826",1
"1054948",1
"1056728",1
"1057792",1
"1057994",1
"1058636",1
"1058891",1
"1060220",1
"1060716",1
"1061680",1
"1061682",1
"1062710",1
"1063370",1
"1064097",1
"1064104",1
"1065433",1
"1065750",1
"1065773",1
"1066835",0
"1066925",0
"1067171",1
"1067246",1
"1067253",1
"1067257",1
"1067294",1
"1067779",1
"1068155",1
"1068301",1
"1068436",1
"1069260",1
"1069297",1
"1069436",1
"1070074",1
"1070348",1
"1070363",1
"1070414",1
"1070706",0
"1070885",1
"1071970",1
"1072167",0
"1073037",0
"1073118",0
"1074562",1
"1074815",1
"1074905",1
"1075283",1
"1075954",1
"1076313",1
"1076386",1
"1076610",1
"1076693",1
"1076884",1
"1077316",1
"1077630",1
"1077933",1
"1078072",1
"1078928",1
"1079096",1
"1079286",0
"1079931",0
"1080125",0
"1080196",1
"1080445",1
"1080503",1
"1080532",0
"1081685",0
"1082449",0
"1083278",1
"1083580",1
"1084059",1
"1084632",1
"1084690",1
"1087001",1
"1087197",1
"1087283",1
"1087949",0
"1090192",1
"1090195",1
"1090633",1
"1090654",1
"1090671",1
"1090711",1
"1090978",1
"1091257",1
"1091401",1
"1091402",1
"1091409",1
"1091410",0
"1091411",1
"1091418",1
"1091420",1
"1091427",1
"1091475",1
"1091476",0
"1091479",1
"1091954",1
"1091972",0
"1092179",1
"1092344",1
"1092608",0
"1093326",1
"1093463",1
"1093466",1
"1093492",0
"1093587",0
"1093774",0
"1093791",0
"1093906",1
"1093924",1
"1093931",0
"1093932",0
"1093938",1
"1093949",1
"1093950",1
"1093951",1
"1093955",1
"1094007",1
"1094113",0
"1094114",1
"1094143",1
"1094144",1
"1094148",1
"1094158",0
"1094231",1
"1094232",0
"1094309",1
"1094353",1
"1094379",1
"1094535",1
"1094561",1
"1094598",1
"1094738",1
"1095220",1
"1095648",1
"1095651",1
"1095682",0
"1095804",0
"1095805",0
"1095840",1
"1095946",1
"1095948",1
"1095949",1
"1095985",0
"1095994",1
"1096002",1
"1096005",1
"1096006",1
"1096013",1
"1096015",0
"1096016",0
"1096020",1
"1096021",1
"1096025",1
"1096027",1
"1096031",0
"1096032",1
"1096037",1
"1096042",1
"1096046",1
"1096072",1
"1096092",0
"1096093",1
"1096102",1
"1096188",0
"1096199",1
"1096208",1
"1096209",1
"1096223",0
"1096233",1
"1096234",0
"1096238",0
"1096239",1
"1096243",0
"1096303",0
"1096326",1
"1096327",1
"1096350",1
"1096402",1
"1096474",1
"1096512",1
"1096514",1
"1096537",0
"1096571",1
"1096637",1
"1097224",0
"1097446",0
"1098527",1
"1099062",1
"1099695",1
"1099935",1
"1100238",1
"1100965",1
"1101209",0
"1101357",1
"1101713",1
"1102121",1
"1102414",1
"1102472",1
"1102530",0
"1102650",0
"1102712",1
"1103253",1
"1103660",1
"1104087",0
"1104278",1
"1104694",0
"1105591",0
"1105690",0
"1105691",1
"1106426",1
"1106832",1
"1106963",1
"1107281",1
"1107438",1
"1107581",0
"1107921",1
"1107944",1
"1108264",1
"1108525",1
"1109261",1
"1109979",0
"1110377",1
"1111682",1
"1111830",1
"1111929",1
"1113154",1
"1114637",1
"1115487",0
"1115800",1
"1116630",0
"1117722",0
"1118838",1
"1120977",1
"1121474",0
"1123120",0
"1125260",1
"1126893",1
"1127342",0
"1127497",0
"1127652",0
"1129728",1
"1129836",0
"1130199",0
"1130530",1
"1131148",0
"1131644",1
"1135255",0
"1136489",1
"1137106",1
"1138627",0
"1140644",1
"1141569",0
"1142270",1
"1142593",1
"1143730",1
"1144589",1
"1144668",0
"1145740",0
"1145852",1
"1147150",1
"1147445",1
"1148010",1
"1148200",0
"1148259",1
"1148263",1
"1148550",1
"1148934",0
"1149042",1
"1149146",1
"1149555",1
"1150093",1
"1150220",1
"1150589",1
"1150632",1
"1150765",1
"1151008",0
"1151058",0
"1151086",0
"1151308",1
"1152705",1
"1153520",1
"1153680",1
"1154622",1
"1155393",1
"1155578",1
"1155888",1
"1156966",1
"1157360",0
"1159123",1
"1159166",1
"1159750",1
"1159812",1
"1160561",1
"1160774",1
"1161030",1
"1161055",1
"1161725",0
"1162278",1
"1163138",1
"1163812",0
"1164294",1
"1164296",1
"1164340",1
"1164365",1
"1164575",1
"1164813",1
"1165059",1
"1165118",1
"1165286",1
"1165525",1
"1165526",1
"1166102",1
"1166127",1
"1167273",1
"1168013",1
"1168017",1
"1168781",1
"1169009",1
"1169106",1
"1169398",1
"1169452",1
"1169936",0
"1169970",0
"1170409",1
"1172090",1
"1173755",1
"1174119",0
"1174535",0
"1175348",1
"1175452",1
"1175750",0
"1176224",1
"1177162",1
"1177967",1
"1177999",1
"1178121",1
"1178363",1
"1178947",1
"1179204",1
"1183295",1
"1183922",1
"1187806",1
"1187994",0
"1188550",1
"1189093",1
"1189129",1
"1189131",1
"1189142",1
"1189154",1
"1189162",1
"1189163",1
"1189436",0
"1189601",1
"1189692",0
"1189880",1
"1189926",1
"1190022",1
"1190098",1
"1190142",1
"1190148",1
"1190159",1
"1191113",1
"1191161",1
"1191171",1
"1191321",1
"1191322",1
"1191325",1
"1191326",1
"1191329",0
"1191332",0
"1191335",0
"1191336",0
"1191337",1
"1191338",1
"1191339",1
"1191341",1
"1191342",1
"1191343",1
"1191346",0
"1191347",1
"1191348",1
"1191349",1
"1191350",1
"1191351",1
"1191352",1
"1191353",0
"1191354",0
"1191355",1
"1191356",0
"1191357",0
"1191359",1
"1191360",1
"1191364",1
"1191380",1
"1191381",1
"1191387",1
"1191391",1
"1191392",1
"1191443",1
"1191458",1
"1191461",1
"1191466",1
"1191467",1
"1191468",1
"1191474",1
"1191502",1
"1191565",1
"1191566",1
"1191573",0
"1191581",1
"1191592",1
"1191700",0
"1191746",0
"1191822",1
"1191866",0
"1192106",1
"1192503",1
"1194268",0
"1196742",1
"1196845",0
"1196968",1
"1197162",1
"1197256",1
"1197320",1
"1199552",1
"1199678",1
"1199739",1
"1200100",1
"1200423",1
"1200617",1
"1200777",0
"1201586",0
"1201783",1
"1202945",0
"1203401",1
"1203698",1
"1205861",1
"1208186",1
"1208586",1
"1208976",1
"1211374",1
"1211474",1
"1211524",1
"1212077",1
"1212081",1
"1212127",1
"1212159",1
"1212167",1
"1212168",1
"1212169",1
"1212174",1
"1212197",0
"1212323",1
"1212330",1
"1212331",1
"1212339",1
"1212340",1
"1212355",1
"1212433",1
"1212437",1
"1212613",1
"1212647",1
"1213130",0
"1213393",0
"1213634",0
"1213647",1
"1213697",1
"1213700",1
"1213969",1
"1214144",1
"1214149",1
"1214199",1
"1214201",1
"1214534",1
"1215109",1
"1215110",1
"1215632",1
"1215747",1
"1215748",0
"1216094",1
"1216410",1
"1216770",1
"1217070",1
"1217162",1
"1217554",0
"1217622",1
"1217660",0
"1217684",0
"1217762",0
"1217855",0
"1217857",1
"1217890",1
"1217926",1
"1218438",1
"1218443",1
"1218616",1
"1218651",0
"1218663",1
"1218742",1
"1218901",1
"1220685",1
"1221471",0
"1224372",0
"1225327",0
"1225467",1
"1227222",1
"1227634",1
"1227835",1
"1229378",1
"1230432",1
"1230783",1
"1231343",1
"1232042",1
"1232820",1
"1232948",1
"1234267",0
"1234976",1
"1235313",1
"1236170",1
"1237541",1
"1240119",1
"1241359",1
"1242330",1
"1243514",0
"1248064",0
"1248387",0
"1248941",0
"1248983",1
"1249635",1
"1250309",1
"1250345",1
"1251038",0
"1251204",1
"1251937",1
"1252058",0
"1252169",1
"1252498",1
"1252507",0
"1254567",0
"1254587",1
"1254588",1
"1257457",1
"1257830",1
"1259634",1
"1261933",1
"1261944",1
"1261947",1
"1261955",1
"1261966",0
"1262006",0
"1262156",1
"1262697",1
"1262859",1
"1262870",1
"1262968",1
"1262971",0
"1263151",0
"1263181",0
"1263692",1
"1263796",1
"1263817",1
"1264260",0
"1264339",0
"1264635",0
"1264664",1
"1264770",1
"1264951",0
"1265075",0
"1265194",0
"1265589",0
"1265788",0
"1265953",1
"1266093",1
"1267303",1
"1267490",1
"1267826",1
"1268629",1
"1269650",1
"1272015",1
"1272169",1
"1272904",1
"1273076",0
"1273255",1
"1275196",1
"1275962",1
"1276326",1
"1276327",1
"1276345",0
"1276364",1
"1276365",0
"1276368",1
"1276370",0
"1276371",1
"1276379",1
"1276380",1
"1276385",1
"1276386",1
"1276387",1
"1276397",1
"1276410",0
"1276419",1
"1276421",1
"1276428",1
"1276437",1
"1276593",0
"1276688",0
"1276689",1
"1276776",1
"1276779",0
"1276798",1
"1276846",0
"1276847",1
"1276848",0
"1276850",1
"1276851",0
"1276857",0
"1276858",0
"1276864",1
"1276887",0
"1276890",0
"1276943",1
"1277735",0
"1277736",1
"1277742",0
"1277743",1
"1277800",0
"1277874",0
"1277875",1
"1278170",0
"1278283",1
"1278330",1
"1278588",1
"1280941",1
"1281036",1
"1281055",1
"1281111",1
"1281123",1
"1281776",1
"1281912",1
"1282973",1
"1283544",1
"1284753",1
"1284934",1
"1285006",1
"1285917",1
"1286771",1
"1288703",1
"1290067",1
"1292107",1
"1292469",1
"1293338",1
"1294361",1
"1295271",1
"1295469",1
"1295499",1
"1296839",1
"1298228",1
"1299310",1
"1301122",1
"1302225",1
"1302486",1
"1303100",1
"1303750",1
"1304676",1
"1304967",1
"1305275",1
"1305334",1
"1305339",1
"1305340",1
"1305362",1
"1305399",1
"1305433",1
"1305436",1
"1305438",1
"1305448",1
"1305450",1
"1305471",1
"1305474",1
"1305493",1
"1305497",1
"1305521",1
"1305531",1
"1305534",1
"1305543",1
"1305549",1
"1305553",1
"1305557",1
"1305558",1
"1305563",1
"1305564",1
"1305565",1
"1305567",1
"1305584",0
"1305587",0
"1305597",1
"1305659",1
"1305866",1
"1306003",1
"1306227",1
"1306264",1
"1306302",0
"1306318",1
"1306347",1
"1306412",1
"1306537",1
"1306581",1
"1306599",1
"1306649",1
"1306658",1
"1306737",1
"1306804",1
"1306835",1
"1306858",1
"1306880",1
"1306901",1
"1306902",1
"1306909",1
"1306979",1
"1306991",1
"1307045",1
"1307054",1
"1307072",1
"1307099",1
"1307139",1
"1307165",1
"1307224",1
"1307492",0
"1307603",1
"1307707",1
"1307962",1
"1308136",1
"1308289",1
"1308382",1
"1308424",1
"1308429",1
"1308476",1
"1308480",1
"1308508",1
"1308509",0
"1308577",0
"1308697",0
"1308754",0
"1308838",1
"1309833",0
"1309993",0
"1310317",1
"1310514",1
"1310671",1
"1310921",1
"1312162",1
"1312542",1
"1313275",1
"1313278",0
"1313406",0
"1314565",0
"1315998",1
"1317661",1
"1318569",1
"1320215",1
"1320834",0
"1322157",0
"1322747",0
"1323142",1
"1324078",0
"1324730",0
"1327339",0
"1327373",1
"1327376",1
"1327659",1
"1327896",1
"1328651",1
"1328693",1
"1329240",1
"1329349",1
"1331000",0
"1331567",1
"1331955",1
"1332812",1
"1332905",1
"1333667",1
"1333668",1
"1333674",1
"1333675",0
"1334105",0
"1336170",0
"1337924",1
"1337925",1
"1338178",0
"1338527",1
"1338758",1
"1338760",1
"1339232",0
"1339405",1
"1339438",0
"1339441",1
"1339442",0
"1339516",0
"1339747",1
"1339780",0
"1339843",1
"1339845",1
"1339847",1
"1339867",1
"1339870",1
"1339873",1
"1339874",1
"1339875",1
"1339879",1
"1339884",1
"1339886",1
"1339888",0
"1339891",1
"1339900",1
"1339911",1
"1339972",1
"1340140",1
"1340141",1
"1340142",1
"1340214",1
"1340395",1
"1340396",1
"1340400",1
"1340401",1
"1340403",1
"1340404",0
"1340410",0
"1340413",0
"1340658",1
"1340659",1
"1340663",1
"1340673",0
"1340694",1
"1340784",0
"1340787",1
"1340790",1
"1340836",1
"1340922",1
"1340959",1
"1341029",1
"1341035",1
"1341038",1
"1341050",1
"1341079",1
"1341105",1
"1341108",1
"1341109",1
"1341126",1
"1341154",1
"1341158",1
"1341180",1
"1341260",1
"1341301",0
"1341630",0
"1341756",0
"1342069",1
"1342075",0
"1342080",0
"1342102",0
"1342587",0
"1342721",1
"1342726",0
"1342743",0
"1342789",1
"1342861",1
"1342913",0
"1343270",1
"1344324",1
"1345976",1
"1346736",1
"1347460",1
"1347772",1
"1349341",1
"1349609",1
"1349739",1
"1350263",1
"1351178",1
"1351261",1
"1352719",0
"1353468",1
"1354443",1
"1356141",1
"1356960",0
"1357314",0
"1358530",1
"1359012",1
"1360215",1
"1360901",1
"1361196",1
"1361291",1
"1361465",1
"1361630",1
"1361808",1
"1362012",0
"1362302",0
"1363905",1
"1363998",1
"1364712",1
"1365843",0
"1365847",1
"1366060",1
"1367490",1
"1368328",1
"1368330",0
"1368819",0
"1368866",0
"1369159",0
"1370077",0
"1370858",1
"1370979",1
"1371154",1
"1371573",0
"1372075",1
"1373238",1
"1373258",1
"1374071",0
"1374204",1
"1374207",0
"1375050",1
"1375452",0
"1375730",1
"1376272",1
"1382634",1
"1385250",1
"1385262",1
"1385301",1
"1385335",0
"1385336",1
"1385340",1
"1385345",1
"1385349",1
"1385353",1
"1385355",1
"1385811",1
"1387799",1
"1388833",1
"1389744",1
"1390533",1
"1390534",1
"1390769",1
"1393517",1
"1393632",1
"1393700",1
"1394000",1
"1396041",1
"1396317",1
"1396928",1
"1400226",1
"1400481",0
"1400900",1
"1403112",1
"1403119",1
"1403581",0
"1404175",0
"1404825",1
"1405837",1
"1406048",1
"1406349",1
"1406766",1
"1408359",1
"1408431",0
"1409480",1
"1409772",0
"1409782",1
"1410446",1
"1410716",0
"1410796",0
"1410877",1
"1411216",1
"1411373",0
"1412973",1
"1413135",1
"1413154",1
"1413366",0
"1414683",1
"1414835",1
"1414913",1
"1415680",0
"1415833",1
"1417991",1
"1418869",1
"1418880",1
"1419664",0
"1419948",0
"1420333",1
"1422372",1
"1422926",1
"1424993",0
"1426891",0
"1428512",0
"1428674",1
"1429044",0
"1431103",1
"1432316",1
"1434051",1
"1434118",1
"1437942",1
"1440156",0
"1440475",1
"1440648",1
"1440976",1
"1441080",1
"1441094",1
"1441120",1
"1441139",1
"1441140",1
"1441142",1
"1441149",1
"1441156",0
"1441160",0
"1441170",1
"1441173",0
"1441177",1
"1441178",0
"1441185",1
"1441188",0
"1441207",0
"1441208",0
"1441214",1
"1441216",1
"1441233",0
"1441254",1
"1441262",0
"1441264",1
"1441266",1
"1441305",1
"1441322",1
"1441335",1
"1441339",1
"1441352",0
"1441370",1
"1441522",1
"1441544",1
"1441550",1
"1441703",1
"1441800",1
"1441987",1
"1442044",0
"1442147",0
"1442222",0
"1442243",1
"1442419",1
"1442459",1
"1442515",1
"1442556",1
"1442566",1
"1442590",1
"1442617",1
"1442739",1
"1442882",1
"1442893",0
"1442914",0
"1442915",1
"1442917",0
"1442922",0
"1442927",0
"1442928",0
"1442931",1
"1442945",1
"1442947",0
"1442964",1
"1442970",1
"1442979",0
"1442981",0
"1443057",0
"1443156",1
"1443218",1
"1443221",1
"1443244",1
"1443281",0
"1443283",1
"1443316",1
"1443346",1
"1443359",1
"1443369",1
"1443426",1
"1443491",1
"1443606",1
"1444089",1
"1444208",1
"1444480",1
"1444699",1
"1444705",1
"1444858",1
"1444922",0
"1445480",0
"1445560",0
"1445670",1
"1445683",1
"1445712",0
"1445763",1
"1445787",1
"1445944",1
"1446048",1
"1446739",1
"1446929",1
"1447005",1
"1447503",1
"1450364",1
"1451007",0
"1451256",1
"1451388",0
"1451458",0
"1451626",0
"1451635",1
"1451643",0
"1451887",0
"1451944",0
"1452077",1
"1452311",1
"1453618",1
"1453720",0
"1453721",1
"1456058",0
"1457150",0
"1461315",1
"1461484",1
"1461639",1
"1465510",1
"1465860",1
"1466062",0
"1466785",1
"1466986",1
"1467674",1
"1468214",1
"1468465",1
"1468498",1
"1468751",1
"1469570",0
"1471049",1
"1472365",0
"1472368",0
"1473252",1
"1473335",1
"1474007",1
"1474170",0
"1477594",1
"1477602",1
"1477605",1
"1478019",1
"1478504",1
"1479091",1
"1479109",1
"1479805",1
"1479831",1
"1480030",1
"1480269",1
"1480477",1
"1480602",1
"1480788",0
"1480861",1
"1480978",1
"1481037",0
"1481039",1
"1481057",1
"1481146",1
"1481169",1
"1481179",1
"1481182",1
"1481190",1
"1481191",1
"1481199",1
"1481200",1
"1481202",1
"1481209",1
"1481212",1
"1481243",1
"1481296",1
"1481320",1
"1481342",1
"1481363",1
"1481380",0
"1481397",0
"1481431",0
"1481439",0
"1482191",0
"1482579",0
"1482633",0
"1482867",1
"1483084",1
"1483803",1
"1484714",1
"1488222",1
"1488224",1
"1488768",0
"1488799",0
"1489244",1
"1489254",1
"1489257",1
"1489258",1
"1489259",1
"1489260",1
"1489267",1
"1489317",0
"1489450",1
"1489518",0
"1490810",1
"1490911",1
"1494270",0
"1494433",0
"1494474",0
"1494595",0
"1495332",0
"1495651",1
"1496871",1
"1497343",1
"1498001",1
"1498957",1
"1499280",1
"1499639",0
"1500005",1
"1500079",0
"1501125",0
"1501706",1
"1501898",0
"1502153",0
"1503583",1
"1505476",0
"1507432",0
"1511019",1
"1512037",1
"1512281",1
"1512329",1
"1512623",1
"1513109",1
"1513113",1
"1513433",0
"1514663",1
"1514783",1
"1515262",1
"1516151",1
"1516465",1
"1517798",0
"1518371",1
"1519828",1
"1519836",1
"1519853",1
"1522268",0
"1522299",0
"1522801",1
"1523708",0
"1523823",1
"1524175",1
"1524910",1
"1525323",1
"1525372",1
"1526317",1
"1526718",1
"1526825",0
"1526845",1
"1527036",1
"1527455",1
"1527456",1
"1527639",1
"1529139",1
"1529823",1
"1529958",1
"1530197",0
"1530228",0
"1530803",0
"1531015",0
"1531603",1
"1532254",1
"1532641",1
"1532662",1
"1532665",1
"1532666",1
"1532723",1
"1532728",0
"1532748",0
"1532783",1
"1532784",0
"1532833",0
"1533010",0
"1533165",0
"1533168",0
"1533169",0
"1533181",0
"1533182",0
"1533190",1
"1533191",1
"1533193",1
