"","x"
"776103",1
"776185",1
"777313",1
"777454",1
"778284",1
"779382",1
"779395",1
"779618",1
"780477",1
"781279",1
"781398",1
"781522",1
"781690",1
"781825",1
"782263",1
"782278",1
"783402",1
"783604",1
"784560",1
"784781",1
"788194",1
"788262",1
"788609",1
"789564",1
"789673",1
"790752",1
"790948",1
"791252",1
"792060",1
"793369",1
"794524",1
"794937",1
"795561",1
"795994",1
"796244",1
"796512",1
"796879",1
"797100",1
"797315",1
"797739",1
"798358",1
"799069",1
"799139",1
"799332",1
"799669",1
"800182",1
"800207",1
"800222",1
"801570",1
"801595",1
"801642",1
"801696",1
"801743",1
"801858",1
"802192",1
"802226",1
"802256",1
"802313",1
"802331",1
"802372",1
"802378",1
"802407",1
"802503",1
"802632",1
"803203",1
"803229",1
"803253",1
"803257",1
"803293",1
"803380",1
"803387",1
"803451",1
"803467",1
"803480",1
"803539",1
"803605",1
"803633",1
"803890",1
"804023",1
"804045",1
"804063",1
"804120",1
"804898",1
"804905",1
"805089",1
"805101",1
"805666",1
"806284",1
"806608",1
"806912",1
"807086",1
"808186",1
"808456",1
"809959",1
"810227",1
"811730",1
"811756",1
"812811",1
"812918",1
"814680",1
"815551",1
"815786",1
"816525",1
"817530",1
"817859",1
"819274",1
"819441",1
"820486",1
"820755",1
"821118",1
"821557",1
"822548",1
"822658",1
"822893",1
"822921",1
"822971",1
"825360",1
"825885",1
"826759",1
"827956",1
"828097",1
"828822",1
"829184",1
"830277",1
"830871",1
"831587",1
"832711",1
"832805",1
"832863",1
"833217",1
"834147",1
"835361",1
"835614",1
"836056",1
"836110",1
"836373",1
"836374",1
"836375",1
"836378",1
"836381",1
"836382",1
"836389",1
"836500",1
"836780",1
"836910",1
"836967",1
"837215",1
"837316",1
"837328",1
"837465",1
"837497",1
"837506",1
"837580",1
"837599",1
"837896",1
"837913",1
"837914",1
"837917",1
"837918",1
"837925",1
"837927",1
"838171",1
"838898",1
"838927",1
"838958",1
"839092",1
"839100",1
"839177",1
"839548",1
"839555",1
"839665",1
"839689",1
"839863",1
"839952",1
"839979",1
"839980",1
"839982",1
"839984",1
"839985",1
"839988",1
"840019",1
"840020",1
"840021",1
"840059",1
"840181",1
"840182",1
"840190",1
"840191",1
"840192",1
"840197",1
"840198",1
"840200",1
"840209",1
"840234",1
"840466",1
"840484",1
"840508",1
"840524",1
"840531",1
"840602",1
"840797",1
"840798",1
"841247",1
"841281",1
"841767",1
"842033",1
"843912",1
"845657",1
"846349",1
"846767",1
"847998",1
"848716",1
"849140",1
"849144",1
"849489",1
"850182",1
"850542",1
"850594",1
"851539",1
"852507",1
"852516",1
"852616",1
"852666",1
"852777",1
"852913",1
"854255",1
"854263",1
"854607",1
"854703",1
"854728",1
"854752",1
"854905",1
"854926",1
"855274",1
"857699",1
"858420",1
"858429",1
"859012",1
"859134",1
"859247",1
"859317",1
"859501",1
"860310",1
"860531",1
"861219",1
"862374",1
"862485",1
"862990",1
"863081",1
"863808",1
"864462",1
"864471",1
"865007",1
"865094",1
"866054",1
"867733",1
"868084",1
"868151",1
"868177",1
"869182",1
"869963",1
"870190",1
"873868",1
"874596",1
"874838",1
"874839",1
"875324",1
"875667",1
"875707",1
"876144",1
"876503",1
"876636",1
"876884",1
"877034",1
"877225",1
"879329",1
"879565",1
"880565",1
"881530",1
"881720",1
"881778",1
"882260",1
"882436",1
"882719",1
"883593",1
"885545",1
"886009",1
"886664",1
"888567",1
"888650",1
"888781",1
"888792",1
"888839",1
"888995",1
"889023",1
"889037",1
"889038",1
"889039",1
"889847",1
"889848",1
"889894",1
"890360",1
"890363",1
"890364",1
"890365",1
"890378",1
"890379",1
"890552",1
"890721",1
"891014",1
"891040",1
"891164",1
"891514",1
"891759",1
"892230",1
"892275",1
"892419",1
"893120",1
"893217",1
"893656",1
"893736",1
"893898",1
"894388",1
"895064",1
"895167",1
"895792",1
"897212",1
"899322",1
"900123",1
"900224",1
"900653",1
"900918",1
"900953",1
"901580",1
"901670",1
"902416",1
"902791",1
"903078",1
"903540",1
"903553",1
"903636",1
"903916",1
"905090",1
"906860",1
"906998",1
"907049",1
"907521",1
"908189",1
"908946",1
"909041",1
"909169",1
"909205",1
"909727",1
"910189",1
"910351",1
"913328",1
"915943",1
"915994",1
"916009",1
"916299",1
"916340",1
"916464",1
"916467",1
"916507",1
"916518",1
"916532",1
"916555",1
"916571",1
"916589",1
"916641",1
"916689",1
"916697",1
"916766",1
"916812",1
"917213",1
"917255",1
"917330",1
"917384",1
"917408",1
"917473",1
"917493",1
"917508",1
"917522",1
"917541",1
"917552",1
"917557",1
"917574",1
"917575",1
"917584",1
"917671",1
"917680",1
"917738",1
"917908",1
"918319",1
"918419",1
"918445",1
"918520",1
"918708",1
"918740",1
"918744",1
"918768",1
"918878",1
"918938",1
"918988",1
"919037",1
"919132",1
"919153",1
"919171",1
"919202",1
"919207",1
"919223",1
"919242",1
"919249",1
"919354",1
"919396",1
"919423",1
"919427",1
"919429",1
"919456",1
"919519",1
"919537",1
"919541",1
"919562",1
"919565",1
"919566",1
"919567",1
"919577",1
"919686",1
"919758",1
"920581",1
"920634",1
"920772",1
"921816",1
"922116",1
"922420",1
"923068",1
"924738",1
"924881",1
"925165",1
"925424",1
"925456",1
"925658",1
"925691",1
"925802",1
"925831",1
"925832",1
"925835",1
"925836",1
"925840",1
"925851",1
"925873",1
"925972",1
"926414",1
"926594",1
"926828",1
"926899",1
"926917",1
"926946",1
"926950",1
"926957",1
"926961",1
"926962",1
"926963",1
"926965",1
"926966",1
"926967",1
"926968",1
"926971",1
"927039",1
"927058",1
"927060",1
"927066",1
"927067",1
"927081",1
"927082",1
"927083",1
"927084",1
"927092",1
"927095",1
"927159",1
"927162",1
"927168",1
"927388",1
"927435",1
"927442",1
"927443",1
"927450",1
"927451",1
"927464",1
"927851",1
"927933",1
"928161",1
"928231",1
"928920",1
"928921",1
"929022",1
"929104",1
"929116",1
"929487",1
"929502",1
"929633",1
"930862",1
"931126",1
"931520",1
"932096",1
"932207",1
"932283",1
"932798",1
"933561",1
"933601",1
"934233",1
"934614",1
"935426",1
"935430",1
"935716",1
"936596",1
"936963",1
"937286",1
"937498",1
"937713",1
"938239",1
"938243",1
"938741",1
"939771",1
"940605",1
"941725",1
"941848",1
"942482",1
"944004",1
"944225",1
"944299",1
"944589",1
"945217",1
"945241",1
"947432",1
"947433",1
"948050",1
"948996",1
"949484",1
"949538",1
"950233",1
"951030",1
"951705",1
"951979",1
"952005",1
"952056",1
"952287",1
"952364",1
"953236",1
"954104",1
"954207",1
"954210",1
"954471",1
"954909",1
"955527",1
"956954",1
"956964",1
"957120",1
"958398",1
"958451",1
"958490",1
"958603",1
"958645",1
"958819",1
"958925",1
"959040",1
"959145",1
"959193",1
"959212",1
"959266",1
"959335",1
"959359",1
"959372",1
"959407",1
"959417",1
"959425",1
"959438",1
"959448",1
"959519",1
"959520",1
"959532",1
"959538",1
"959556",1
"959568",1
"959576",1
"959578",1
"959717",1
"959759",1
"959805",1
"959815",1
"959818",1
"959830",1
"959833",1
"959840",1
"959907",1
"959931",1
"960002",1
"960188",1
"960220",1
"960268",1
"960328",1
"960370",1
"960983",1
"961196",1
"961238",1
"961269",1
"961285",1
"961302",1
"961311",1
"961399",1
"961422",1
"961426",1
"961437",1
"961453",1
"961457",1
"961489",1
"961553",1
"961561",1
"961624",1
"962271",1
"962274",1
"962545",1
"962549",1
"962572",1
"962604",1
"962612",1
"962634",1
"963303",1
"963976",1
"964335",1
"964523",1
"964531",1
"964547",1
"964561",1
"964621",1
"964638",1
"964675",1
"964676",1
"964677",1
"964685",1
"964827",1
"964926",1
"964966",1
"965046",1
"965563",1
"965698",1
"965816",1
"965848",1
"965879",1
"965892",1
"965899",1
"965927",1
"965929",1
"965992",1
"966248",1
"966326",1
"966327",1
"966364",1
"966365",1
"966375",1
"966377",1
"966479",1
"966491",1
"966493",1
"966497",1
"966503",1
"966514",1
"966517",1
"966518",1
"966543",1
"966553",1
"966590",1
"966616",1
"966635",1
"966645",1
"966655",1
"966684",1
"966735",1
"966740",1
"966741",1
"966744",1
"966754",1
"966760",1
"966790",1
"966795",1
"966986",1
"967371",1
"968429",1
"968443",1
"968709",1
"968968",1
"969268",1
"969670",1
"969716",1
"969765",1
"971989",1
"972481",1
"972983",1
"973064",1
"975545",1
"976892",1
"976898",1
"976899",1
"976900",1
"976909",1
"977383",1
"977594",1
"978352",1
"978913",1
"979707",1
"980629",1
"981673",1
"983488",1
"985048",1
"985300",1
"985624",1
"986466",1
"986518",1
"986674",1
"986754",1
"987018",1
"987588",1
"987594",1
"988784",1
"989300",1
"991072",1
"991518",1
"991899",1
"993146",1
"993349",1
"994236",1
"994237",1
"994489",1
"994510",1
"995805",1
"996208",1
"996349",1
"998209",1
"998509",1
"999516",1
"1001128",1
"1003515",1
"1003588",1
"1006939",1
"1007650",1
"1008244",1
"1008618",1
"1009064",1
"1009984",1
"1010471",1
"1011515",1
"1011596",1
"1011612",1
"1012531",1
"1013252",1
"1014103",1
"1015637",1
"1016337",1
"1017840",1
"1017871",1
"1018949",1
"1019636",1
"1019703",1
"1019982",1
"1020196",1
"1020946",1
"1021180",1
"1022002",1
"1022007",1
"1023887",1
"1024350",1
"1024389",1
"1024824",1
"1025022",1
"1025715",1
"1027355",1
"1028221",1
"1028456",1
"1028629",1
"1028775",1
"1029675",1
"1030356",1
"1030531",1
"1030841",1
"1031264",1
"1032277",1
"1034212",1
"1034214",1
"1034281",1
"1034585",1
"1034762",1
"1034816",1
"1035232",1
"1035430",1
"1037016",1
"1038003",1
"1038888",1
"1038894",1
"1039227",1
"1040007",1
"1040013",1
"1040020",1
"1040054",1
"1040255",1
"1040321",1
"1040362",1
"1040454",1
"1040751",1
"1041258",1
"1041276",1
"1042353",1
"1042518",1
"1044909",1
"1045335",1
"1047169",1
"1048065",1
"1048333",1
"1048784",1
"1049462",1
"1052721",1
"1052870",1
"1053501",1
"1053574",1
"1054788",1
"1054826",1
"1054948",1
"1056728",1
"1057792",1
"1057994",1
"1058636",1
"1058891",1
"1060220",1
"1060716",1
"1061680",1
"1061682",1
"1062710",1
"1063370",1
"1064097",1
"1064104",1
"1065433",1
"1065750",1
"1065773",1
"1066835",1
"1066925",1
"1067171",1
"1067246",1
"1067253",1
"1067257",1
"1067294",1
"1067779",1
"1068155",1
"1068301",1
"1068436",1
"1069260",1
"1069297",1
"1069436",1
"1070074",1
"1070348",1
"1070363",1
"1070414",1
"1070706",1
"1070885",1
"1071970",1
"1072167",1
"1073037",1
"1073118",1
"1074562",1
"1074815",1
"1074905",1
"1075283",1
"1075954",1
"1076313",1
"1076386",1
"1076610",1
"1076693",1
"1076884",1
"1077316",1
"1077630",1
"1077933",1
"1078072",1
"1078928",1
"1079096",1
"1079286",1
"1079931",1
"1080125",1
"1080196",1
"1080445",1
"1080503",1
"1080532",1
"1081685",1
"1082449",1
"1083278",1
"1083580",1
"1084059",1
"1084632",1
"1084690",1
"1087001",1
"1087197",1
"1087283",1
"1087949",1
"1090192",1
"1090195",1
"1090633",1
"1090654",1
"1090671",1
"1090711",1
"1090978",1
"1091257",1
"1091401",1
"1091402",1
"1091409",1
"1091410",1
"1091411",1
"1091418",1
"1091420",1
"1091427",1
"1091475",1
"1091476",1
"1091479",1
"1091954",1
"1091972",1
"1092179",1
"1092344",1
"1092608",1
"1093326",1
"1093463",1
"1093466",1
"1093492",1
"1093587",1
"1093774",1
"1093791",1
"1093906",1
"1093924",1
"1093931",1
"1093932",1
"1093938",1
"1093949",1
"1093950",1
"1093951",1
"1093955",1
"1094007",1
"1094113",1
"1094114",1
"1094143",1
"1094144",1
"1094148",1
"1094158",1
"1094231",1
"1094232",1
"1094309",1
"1094353",1
"1094379",1
"1094535",1
"1094561",1
"1094598",1
"1094738",1
"1095220",1
"1095648",1
"1095651",1
"1095682",1
"1095804",1
"1095805",1
"1095840",1
"1095946",1
"1095948",1
"1095949",1
"1095985",1
"1095994",1
"1096002",1
"1096005",1
"1096006",1
"1096013",1
"1096015",1
"1096016",1
"1096020",1
"1096021",1
"1096025",1
"1096027",1
"1096031",1
"1096032",1
"1096037",1
"1096042",1
"1096046",1
"1096072",1
"1096092",1
"1096093",1
"1096102",1
"1096188",1
"1096199",1
"1096208",1
"1096209",1
"1096223",1
"1096233",1
"1096234",1
"1096238",1
"1096239",1
"1096243",1
"1096303",1
"1096326",1
"1096327",1
"1096350",1
"1096402",1
"1096474",1
"1096512",1
"1096514",1
"1096537",1
"1096571",1
"1096637",1
"1097224",1
"1097446",1
"1098527",1
"1099062",1
"1099695",1
"1099935",1
"1100238",1
"1100965",1
"1101209",1
"1101357",1
"1101713",1
"1102121",1
"1102414",1
"1102472",1
"1102530",1
"1102650",1
"1102712",1
"1103253",1
"1103660",1
"1104087",1
"1104278",1
"1104694",1
"1105591",1
"1105690",1
"1105691",1
"1106426",1
"1106832",1
"1106963",1
"1107281",1
"1107438",1
"1107581",1
"1107921",1
"1107944",1
"1108264",1
"1108525",1
"1109261",1
"1109979",1
"1110377",1
"1111682",1
"1111830",1
"1111929",1
"1113154",1
"1114637",1
"1115487",1
"1115800",1
"1116630",1
"1117722",1
"1118838",1
"1120977",1
"1121474",1
"1123120",1
"1125260",1
"1126893",1
"1127342",1
"1127497",1
"1127652",1
"1129728",1
"1129836",1
"1130199",1
"1130530",1
"1131148",1
"1131644",1
"1135255",1
"1136489",1
"1137106",1
"1138627",1
"1140644",1
"1141569",1
"1142270",1
"1142593",1
"1143730",1
"1144589",1
"1144668",1
"1145740",1
"1145852",1
"1147150",1
"1147445",1
"1148010",1
"1148200",1
"1148259",1
"1148263",1
"1148550",1
"1148934",1
"1149042",1
"1149146",1
"1149555",1
"1150093",1
"1150220",1
"1150589",1
"1150632",1
"1150765",1
"1151008",1
"1151058",1
"1151086",1
"1151308",1
"1152705",1
"1153520",1
"1153680",1
"1154622",1
"1155393",1
"1155578",1
"1155888",1
"1156966",1
"1157360",1
"1159123",1
"1159166",1
"1159750",1
"1159812",1
"1160561",1
"1160774",1
"1161030",1
"1161055",1
"1161725",1
"1162278",1
"1163138",1
"1163812",1
"1164294",1
"1164296",1
"1164340",1
"1164365",1
"1164575",1
"1164813",1
"1165059",1
"1165118",1
"1165286",1
"1165525",1
"1165526",1
"1166102",1
"1166127",1
"1167273",1
"1168013",1
"1168017",1
"1168781",1
"1169009",1
"1169106",1
"1169398",1
"1169452",1
"1169936",1
"1169970",1
"1170409",1
"1172090",1
"1173755",1
"1174119",1
"1174535",1
"1175348",1
"1175452",1
"1175750",1
"1176224",1
"1177162",1
"1177967",1
"1177999",1
"1178121",1
"1178363",1
"1178947",1
"1179204",1
"1183295",1
"1183922",1
"1187806",1
"1187994",1
"1188550",1
"1189093",1
"1189129",1
"1189131",1
"1189142",1
"1189154",1
"1189162",1
"1189163",1
"1189436",1
"1189601",1
"1189692",1
"1189880",1
"1189926",1
"1190022",1
"1190098",1
"1190142",1
"1190148",1
"1190159",1
"1191113",1
"1191161",1
"1191171",1
"1191321",1
"1191322",1
"1191325",1
"1191326",1
"1191329",1
"1191332",1
"1191335",1
"1191336",1
"1191337",1
"1191338",1
"1191339",1
"1191341",1
"1191342",1
"1191343",1
"1191346",1
"1191347",1
"1191348",1
"1191349",1
"1191350",1
"1191351",1
"1191352",1
"1191353",1
"1191354",1
"1191355",1
"1191356",1
"1191357",1
"1191359",1
"1191360",1
"1191364",1
"1191380",1
"1191381",1
"1191387",1
"1191391",1
"1191392",1
"1191443",1
"1191458",1
"1191461",1
"1191466",1
"1191467",1
"1191468",1
"1191474",1
"1191502",1
"1191565",1
"1191566",1
"1191573",1
"1191581",1
"1191592",1
"1191700",1
"1191746",1
"1191822",1
"1191866",1
"1192106",1
"1192503",1
"1194268",1
"1196742",1
"1196845",1
"1196968",1
"1197162",1
"1197256",1
"1197320",1
"1199552",1
"1199678",1
"1199739",1
"1200100",1
"1200423",1
"1200617",1
"1200777",1
"1201586",1
"1201783",1
"1202945",1
"1203401",1
"1203698",1
"1205861",1
"1208186",1
"1208586",1
"1208976",1
"1211374",1
"1211474",1
"1211524",1
"1212077",1
"1212081",1
"1212127",1
"1212159",1
"1212167",1
"1212168",1
"1212169",1
"1212174",1
"1212197",1
"1212323",1
"1212330",1
"1212331",1
"1212339",1
"1212340",1
"1212355",1
"1212433",1
"1212437",1
"1212613",1
"1212647",1
"1213130",1
"1213393",1
"1213634",1
"1213647",1
"1213697",1
"1213700",1
"1213969",1
"1214144",1
"1214149",1
"1214199",1
"1214201",1
"1214534",1
"1215109",1
"1215110",1
"1215632",1
"1215747",1
"1215748",1
"1216094",1
"1216410",1
"1216770",1
"1217070",1
"1217162",1
"1217554",1
"1217622",1
"1217660",1
"1217684",1
"1217762",1
"1217855",1
"1217857",1
"1217890",1
"1217926",1
"1218438",1
"1218443",1
"1218616",1
"1218651",1
"1218663",1
"1218742",1
"1218901",1
"1220685",1
"1221471",1
"1224372",1
"1225327",1
"1225467",1
"1227222",1
"1227634",1
"1227835",1
"1229378",1
"1230432",1
"1230783",1
"1231343",1
"1232042",1
"1232820",1
"1232948",1
"1234267",1
"1234976",1
"1235313",1
"1236170",1
"1237541",1
"1240119",1
"1241359",1
"1242330",1
"1243514",1
"1248064",1
"1248387",1
"1248941",1
"1248983",1
"1249635",1
"1250309",1
"1250345",1
"1251038",1
"1251204",1
"1251937",1
"1252058",1
"1252169",1
"1252498",1
"1252507",1
"1254567",1
"1254587",1
"1254588",1
"1257457",1
"1257830",1
"1259634",1
"1261933",1
"1261944",1
"1261947",1
"1261955",1
"1261966",1
"1262006",1
"1262156",1
"1262697",1
"1262859",1
"1262870",1
"1262968",1
"1262971",1
"1263151",1
"1263181",1
"1263692",1
"1263796",1
"1263817",1
"1264260",1
"1264339",1
"1264635",1
"1264664",1
"1264770",1
"1264951",1
"1265075",1
"1265194",1
"1265589",1
"1265788",1
"1265953",1
"1266093",1
"1267303",1
"1267490",1
"1267826",1
"1268629",1
"1269650",1
"1272015",1
"1272169",1
"1272904",1
"1273076",1
"1273255",1
"1275196",1
"1275962",1
"1276326",1
"1276327",1
"1276345",1
"1276364",1
"1276365",1
"1276368",1
"1276370",1
"1276371",1
"1276379",1
"1276380",1
"1276385",1
"1276386",1
"1276387",1
"1276397",1
"1276410",1
"1276419",1
"1276421",1
"1276428",1
"1276437",1
"1276593",1
"1276688",1
"1276689",1
"1276776",1
"1276779",1
"1276798",1
"1276846",1
"1276847",1
"1276848",1
"1276850",1
"1276851",1
"1276857",1
"1276858",1
"1276864",1
"1276887",1
"1276890",1
"1276943",1
"1277735",1
"1277736",1
"1277742",1
"1277743",1
"1277800",1
"1277874",1
"1277875",1
"1278170",1
"1278283",1
"1278330",1
"1278588",1
"1280941",1
"1281036",1
"1281055",1
"1281111",1
"1281123",1
"1281776",1
"1281912",1
"1282973",1
"1283544",1
"1284753",1
"1284934",1
"1285006",1
"1285917",1
"1286771",1
"1288703",1
"1290067",1
"1292107",1
"1292469",1
"1293338",1
"1294361",1
"1295271",1
"1295469",1
"1295499",1
"1296839",1
"1298228",1
"1299310",1
"1301122",1
"1302225",1
"1302486",1
"1303100",1
"1303750",1
"1304676",1
"1304967",1
"1305275",1
"1305334",1
"1305339",1
"1305340",1
"1305362",1
"1305399",1
"1305433",1
"1305436",1
"1305438",1
"1305448",1
"1305450",1
"1305471",1
"1305474",1
"1305493",1
"1305497",1
"1305521",1
"1305531",1
"1305534",1
"1305543",1
"1305549",1
"1305553",1
"1305557",1
"1305558",1
"1305563",1
"1305564",1
"1305565",1
"1305567",1
"1305584",1
"1305587",1
"1305597",1
"1305659",1
"1305866",1
"1306003",1
"1306227",1
"1306264",1
"1306302",1
"1306318",1
"1306347",1
"1306412",1
"1306537",1
"1306581",1
"1306599",1
"1306649",1
"1306658",1
"1306737",1
"1306804",1
"1306835",1
"1306858",1
"1306880",1
"1306901",1
"1306902",1
"1306909",1
"1306979",1
"1306991",1
"1307045",1
"1307054",1
"1307072",1
"1307099",1
"1307139",1
"1307165",1
"1307224",1
"1307492",1
"1307603",1
"1307707",1
"1307962",1
"1308136",1
"1308289",1
"1308382",1
"1308424",1
"1308429",1
"1308476",1
"1308480",1
"1308508",1
"1308509",1
"1308577",1
"1308697",1
"1308754",1
"1308838",1
"1309833",1
"1309993",1
"1310317",1
"1310514",1
"1310671",1
"1310921",1
"1312162",1
"1312542",1
"1313275",1
"1313278",1
"1313406",1
"1314565",1
"1315998",1
"1317661",1
"1318569",1
"1320215",1
"1320834",1
"1322157",1
"1322747",1
"1323142",1
"1324078",1
"1324730",1
"1327339",1
"1327373",1
"1327376",1
"1327659",1
"1327896",1
"1328651",1
"1328693",1
"1329240",1
"1329349",1
"1331000",1
"1331567",1
"1331955",1
"1332812",1
"1332905",1
"1333667",1
"1333668",1
"1333674",1
"1333675",1
"1334105",1
"1336170",1
"1337924",1
"1337925",1
"1338178",1
"1338527",1
"1338758",1
"1338760",1
"1339232",1
"1339405",1
"1339438",1
"1339441",1
"1339442",1
"1339516",1
"1339747",1
"1339780",1
"1339843",1
"1339845",1
"1339847",1
"1339867",1
"1339870",1
"1339873",1
"1339874",1
"1339875",1
"1339879",1
"1339884",1
"1339886",1
"1339888",1
"1339891",1
"1339900",1
"1339911",1
"1339972",1
"1340140",1
"1340141",1
"1340142",1
"1340214",1
"1340395",1
"1340396",1
"1340400",1
"1340401",1
"1340403",1
"1340404",1
"1340410",1
"1340413",1
"1340658",1
"1340659",1
"1340663",1
"1340673",1
"1340694",1
"1340784",1
"1340787",1
"1340790",1
"1340836",1
"1340922",1
"1340959",1
"1341029",1
"1341035",1
"1341038",1
"1341050",1
"1341079",1
"1341105",1
"1341108",1
"1341109",1
"1341126",1
"1341154",1
"1341158",1
"1341180",1
"1341260",1
"1341301",1
"1341630",1
"1341756",1
"1342069",1
"1342075",1
"1342080",1
"1342102",1
"1342587",1
"1342721",1
"1342726",1
"1342743",1
"1342789",1
"1342861",1
"1342913",1
"1343270",1
"1344324",1
"1345976",1
"1346736",1
"1347460",1
"1347772",1
"1349341",1
"1349609",1
"1349739",1
"1350263",1
"1351178",1
"1351261",1
"1352719",1
"1353468",1
"1354443",1
"1356141",1
"1356960",1
"1357314",1
"1358530",1
"1359012",1
"1360215",1
"1360901",1
"1361196",1
"1361291",1
"1361465",1
"1361630",1
"1361808",1
"1362012",1
"1362302",1
"1363905",1
"1363998",1
"1364712",1
"1365843",1
"1365847",1
"1366060",1
"1367490",1
"1368328",1
"1368330",1
"1368819",1
"1368866",1
"1369159",1
"1370077",1
"1370858",1
"1370979",1
"1371154",1
"1371573",1
"1372075",1
"1373238",1
"1373258",1
"1374071",1
"1374204",1
"1374207",1
"1375050",1
"1375452",1
"1375730",1
"1376272",1
"1382634",1
"1385250",1
"1385262",1
"1385301",1
"1385335",1
"1385336",1
"1385340",1
"1385345",1
"1385349",1
"1385353",1
"1385355",1
"1385811",1
"1387799",1
"1388833",1
"1389744",1
"1390533",1
"1390534",1
"1390769",1
"1393517",1
"1393632",1
"1393700",1
"1394000",1
"1396041",1
"1396317",1
"1396928",1
"1400226",1
"1400481",1
"1400900",1
"1403112",1
"1403119",1
"1403581",1
"1404175",1
"1404825",1
"1405837",1
"1406048",1
"1406349",1
"1406766",1
"1408359",1
"1408431",1
"1409480",1
"1409772",1
"1409782",1
"1410446",1
"1410716",1
"1410796",1
"1410877",1
"1411216",1
"1411373",1
"1412973",1
"1413135",1
"1413154",1
"1413366",1
"1414683",1
"1414835",1
"1414913",1
"1415680",1
"1415833",1
"1417991",1
"1418869",1
"1418880",1
"1419664",1
"1419948",1
"1420333",1
"1422372",1
"1422926",1
"1424993",1
"1426891",1
"1428512",1
"1428674",1
"1429044",1
"1431103",1
"1432316",1
"1434051",1
"1434118",1
"1437942",1
"1440156",1
"1440475",1
"1440648",1
"1440976",1
"1441080",1
"1441094",1
"1441120",1
"1441139",1
"1441140",1
"1441142",1
"1441149",1
"1441156",1
"1441160",1
"1441170",1
"1441173",1
"1441177",1
"1441178",1
"1441185",1
"1441188",1
"1441207",1
"1441208",1
"1441214",1
"1441216",1
"1441233",1
"1441254",1
"1441262",1
"1441264",1
"1441266",1
"1441305",1
"1441322",1
"1441335",1
"1441339",1
"1441352",1
"1441370",1
"1441522",1
"1441544",1
"1441550",1
"1441703",1
"1441800",1
"1441987",1
"1442044",1
"1442147",1
"1442222",1
"1442243",1
"1442419",1
"1442459",1
"1442515",1
"1442556",1
"1442566",1
"1442590",1
"1442617",1
"1442739",1
"1442882",1
"1442893",1
"1442914",1
"1442915",1
"1442917",1
"1442922",1
"1442927",1
"1442928",1
"1442931",1
"1442945",1
"1442947",1
"1442964",1
"1442970",1
"1442979",1
"1442981",1
"1443057",1
"1443156",1
"1443218",1
"1443221",1
"1443244",1
"1443281",1
"1443283",1
"1443316",1
"1443346",1
"1443359",1
"1443369",1
"1443426",1
"1443491",1
"1443606",1
"1444089",1
"1444208",1
"1444480",1
"1444699",1
"1444705",1
"1444858",1
"1444922",1
"1445480",1
"1445560",1
"1445670",1
"1445683",1
"1445712",1
"1445763",1
"1445787",1
"1445944",1
"1446048",1
"1446739",1
"1446929",1
"1447005",1
"1447503",1
"1450364",1
"1451007",1
"1451256",1
"1451388",1
"1451458",1
"1451626",1
"1451635",1
"1451643",1
"1451887",1
"1451944",1
"1452077",1
"1452311",1
"1453618",1
"1453720",1
"1453721",1
"1456058",1
"1457150",1
"1461315",1
"1461484",1
"1461639",1
"1465510",1
"1465860",1
"1466062",1
"1466785",1
"1466986",1
"1467674",1
"1468214",1
"1468465",1
"1468498",1
"1468751",1
"1469570",1
"1471049",1
"1472365",1
"1472368",1
"1473252",1
"1473335",1
"1474007",1
"1474170",1
"1477594",1
"1477602",1
"1477605",1
"1478019",1
"1478504",1
"1479091",1
"1479109",1
"1479805",1
"1479831",1
"1480030",1
"1480269",1
"1480477",1
"1480602",1
"1480788",1
"1480861",1
"1480978",1
"1481037",1
"1481039",1
"1481057",1
"1481146",1
"1481169",1
"1481179",1
"1481182",1
"1481190",1
"1481191",1
"1481199",1
"1481200",1
"1481202",1
"1481209",1
"1481212",1
"1481243",1
"1481296",1
"1481320",1
"1481342",1
"1481363",1
"1481380",1
"1481397",1
"1481431",1
"1481439",1
"1482191",1
"1482579",1
"1482633",1
"1482867",1
"1483084",1
"1483803",1
"1484714",1
"1488222",1
"1488224",1
"1488768",1
"1488799",1
"1489244",1
"1489254",1
"1489257",1
"1489258",1
"1489259",1
"1489260",1
"1489267",1
"1489317",1
"1489450",1
"1489518",1
"1490810",1
"1490911",1
"1494270",1
"1494433",1
"1494474",1
"1494595",1
"1495332",1
"1495651",1
"1496871",1
"1497343",1
"1498001",1
"1498957",1
"1499280",1
"1499639",1
"1500005",1
"1500079",1
"1501125",1
"1501706",1
"1501898",1
"1502153",1
"1503583",1
"1505476",1
"1507432",1
"1511019",1
"1512037",1
"1512281",1
"1512329",1
"1512623",1
"1513109",1
"1513113",1
"1513433",1
"1514663",1
"1514783",1
"1515262",1
"1516151",1
"1516465",1
"1517798",1
"1518371",1
"1519828",1
"1519836",1
"1519853",1
"1522268",1
"1522299",1
"1522801",1
"1523708",1
"1523823",1
"1524175",1
"1524910",1
"1525323",1
"1525372",1
"1526317",1
"1526718",1
"1526825",1
"1526845",1
"1527036",1
"1527455",1
"1527456",1
"1527639",1
"1529139",1
"1529823",1
"1529958",1
"1530197",1
"1530228",1
"1530803",1
"1531015",1
"1531603",1
"1532254",1
"1532641",1
"1532662",1
"1532665",1
"1532666",1
"1532723",1
"1532728",1
"1532748",1
"1532783",1
"1532784",1
"1532833",1
"1533010",1
"1533165",1
"1533168",1
"1533169",1
"1533181",1
"1533182",1
"1533190",1
"1533191",1
"1533193",1
