"","x"
"776103",0
"776185",0
"777313",0
"777454",0
"778284",0
"779382",0
"779395",0
"779618",0
"780477",0
"781279",1
"781398",0
"781522",1
"781690",0
"781825",0
"782263",0
"782278",0
"783402",0
"783604",0
"784560",0
"784781",0
"788194",0
"788262",0
"788609",0
"789564",0
"789673",0
"790752",1
"790948",0
"791252",0
"792060",0
"793369",0
"794524",0
"794937",0
"795561",0
"795994",0
"796244",0
"796512",0
"796879",0
"797100",0
"797315",0
"797739",0
"798358",0
"799069",0
"799139",0
"799332",0
"799669",0
"800182",0
"800207",0
"800222",0
"801570",0
"801595",0
"801642",0
"801696",0
"801743",0
"801858",0
"802192",0
"802226",0
"802256",0
"802313",0
"802331",0
"802372",0
"802378",0
"802407",0
"802503",0
"802632",0
"803203",0
"803229",0
"803253",0
"803257",0
"803293",0
"803380",0
"803387",0
"803451",0
"803467",0
"803480",0
"803539",0
"803605",0
"803633",0
"803890",0
"804023",0
"804045",0
"804063",0
"804120",0
"804898",0
"804905",0
"805089",0
"805101",0
"805666",0
"806284",0
"806608",0
"806912",0
"807086",0
"808186",0
"808456",0
"809959",0
"810227",0
"811730",0
"811756",0
"812811",0
"812918",0
"814680",0
"815551",0
"815786",0
"816525",0
"817530",0
"817859",0
"819274",0
"819441",0
"820486",0
"820755",0
"821118",0
"821557",0
"822548",0
"822658",0
"822893",0
"822921",0
"822971",0
"825360",0
"825885",0
"826759",0
"827956",0
"828097",0
"828822",0
"829184",0
"830277",0
"830871",0
"831587",0
"832711",0
"832805",0
"832863",0
"833217",0
"834147",0
"835361",0
"835614",0
"836056",0
"836110",0
"836373",0
"836374",0
"836375",0
"836378",0
"836381",0
"836382",0
"836389",0
"836500",0
"836780",0
"836910",0
"836967",0
"837215",0
"837316",0
"837328",0
"837465",0
"837497",0
"837506",0
"837580",0
"837599",0
"837896",0
"837913",0
"837914",0
"837917",0
"837918",0
"837925",0
"837927",0
"838171",0
"838898",0
"838927",0
"838958",0
"839092",0
"839100",0
"839177",0
"839548",0
"839555",0
"839665",0
"839689",0
"839863",0
"839952",0
"839979",0
"839980",0
"839982",0
"839984",0
"839985",0
"839988",0
"840019",0
"840020",0
"840021",0
"840059",0
"840181",0
"840182",0
"840190",0
"840191",0
"840192",0
"840197",0
"840198",0
"840200",0
"840209",0
"840234",0
"840466",0
"840484",0
"840508",0
"840524",0
"840531",0
"840602",0
"840797",0
"840798",0
"841247",0
"841281",0
"841767",1
"842033",0
"843912",0
"845657",0
"846349",0
"846767",0
"847998",0
"848716",0
"849140",0
"849144",0
"849489",0
"850182",0
"850542",0
"850594",0
"851539",0
"852507",0
"852516",0
"852616",0
"852666",0
"852777",0
"852913",0
"854255",0
"854263",0
"854607",0
"854703",0
"854728",0
"854752",0
"854905",0
"854926",0
"855274",0
"857699",0
"858420",0
"858429",0
"859012",0
"859134",0
"859247",0
"859317",0
"859501",0
"860310",0
"860531",0
"861219",0
"862374",0
"862485",0
"862990",0
"863081",0
"863808",0
"864462",0
"864471",0
"865007",0
"865094",0
"866054",0
"867733",0
"868084",0
"868151",0
"868177",0
"869182",0
"869963",0
"870190",0
"873868",0
"874596",0
"874838",0
"874839",0
"875324",0
"875667",0
"875707",0
"876144",0
"876503",0
"876636",0
"876884",0
"877034",0
"877225",0
"879329",0
"879565",0
"880565",0
"881530",0
"881720",0
"881778",0
"882260",0
"882436",0
"882719",0
"883593",0
"885545",0
"886009",0
"886664",0
"888567",0
"888650",1
"888781",0
"888792",1
"888839",0
"888995",0
"889023",0
"889037",0
"889038",0
"889039",0
"889847",0
"889848",0
"889894",0
"890360",0
"890363",0
"890364",0
"890365",0
"890378",0
"890379",0
"890552",0
"890721",1
"891014",0
"891040",0
"891164",0
"891514",0
"891759",0
"892230",0
"892275",0
"892419",0
"893120",0
"893217",0
"893656",0
"893736",0
"893898",0
"894388",0
"895064",0
"895167",0
"895792",0
"897212",0
"899322",0
"900123",0
"900224",0
"900653",0
"900918",0
"900953",0
"901580",0
"901670",0
"902416",0
"902791",0
"903078",0
"903540",0
"903553",0
"903636",1
"903916",0
"905090",1
"906860",0
"906998",0
"907049",0
"907521",0
"908189",0
"908946",0
"909041",0
"909169",0
"909205",0
"909727",0
"910189",0
"910351",0
"913328",0
"915943",0
"915994",0
"916009",0
"916299",0
"916340",0
"916464",0
"916467",0
"916507",0
"916518",0
"916532",0
"916555",1
"916571",0
"916589",0
"916641",0
"916689",0
"916697",0
"916766",0
"916812",0
"917213",0
"917255",0
"917330",0
"917384",0
"917408",0
"917473",0
"917493",0
"917508",0
"917522",0
"917541",0
"917552",0
"917557",0
"917574",0
"917575",0
"917584",0
"917671",0
"917680",0
"917738",0
"917908",0
"918319",0
"918419",0
"918445",0
"918520",0
"918708",0
"918740",0
"918744",0
"918768",0
"918878",0
"918938",0
"918988",0
"919037",0
"919132",0
"919153",0
"919171",0
"919202",0
"919207",0
"919223",0
"919242",0
"919249",0
"919354",0
"919396",0
"919423",0
"919427",0
"919429",0
"919456",0
"919519",0
"919537",0
"919541",0
"919562",0
"919565",0
"919566",0
"919567",0
"919577",0
"919686",0
"919758",0
"920581",0
"920634",0
"920772",0
"921816",0
"922116",0
"922420",0
"923068",0
"924738",0
"924881",0
"925165",0
"925424",0
"925456",0
"925658",0
"925691",0
"925802",0
"925831",0
"925832",0
"925835",0
"925836",0
"925840",0
"925851",0
"925873",0
"925972",0
"926414",0
"926594",0
"926828",0
"926899",0
"926917",0
"926946",0
"926950",0
"926957",0
"926961",0
"926962",0
"926963",0
"926965",0
"926966",0
"926967",0
"926968",0
"926971",0
"927039",0
"927058",0
"927060",0
"927066",0
"927067",0
"927081",0
"927082",0
"927083",0
"927084",0
"927092",0
"927095",0
"927159",0
"927162",0
"927168",0
"927388",0
"927435",0
"927442",0
"927443",0
"927450",0
"927451",0
"927464",0
"927851",0
"927933",0
"928161",0
"928231",0
"928920",0
"928921",0
"929022",0
"929104",0
"929116",0
"929487",0
"929502",0
"929633",0
"930862",0
"931126",0
"931520",0
"932096",0
"932207",0
"932283",0
"932798",0
"933561",0
"933601",0
"934233",0
"934614",0
"935426",0
"935430",0
"935716",0
"936596",0
"936963",0
"937286",0
"937498",0
"937713",0
"938239",0
"938243",0
"938741",0
"939771",0
"940605",0
"941725",0
"941848",0
"942482",0
"944004",0
"944225",0
"944299",0
"944589",0
"945217",0
"945241",0
"947432",0
"947433",0
"948050",0
"948996",0
"949484",0
"949538",0
"950233",0
"951030",0
"951705",0
"951979",0
"952005",0
"952056",0
"952287",0
"952364",0
"953236",0
"954104",0
"954207",0
"954210",0
"954471",0
"954909",0
"955527",0
"956954",0
"956964",0
"957120",0
"958398",0
"958451",0
"958490",0
"958603",0
"958645",0
"958819",0
"958925",0
"959040",0
"959145",0
"959193",0
"959212",0
"959266",0
"959335",0
"959359",0
"959372",0
"959407",0
"959417",0
"959425",1
"959438",0
"959448",0
"959519",0
"959520",0
"959532",0
"959538",0
"959556",0
"959568",0
"959576",0
"959578",0
"959717",0
"959759",0
"959805",0
"959815",0
"959818",0
"959830",0
"959833",0
"959840",0
"959907",0
"959931",0
"960002",0
"960188",0
"960220",0
"960268",0
"960328",0
"960370",0
"960983",0
"961196",0
"961238",0
"961269",0
"961285",0
"961302",0
"961311",0
"961399",0
"961422",0
"961426",0
"961437",0
"961453",0
"961457",0
"961489",0
"961553",0
"961561",0
"961624",0
"962271",0
"962274",0
"962545",0
"962549",0
"962572",0
"962604",0
"962612",0
"962634",0
"963303",0
"963976",1
"964335",0
"964523",0
"964531",0
"964547",0
"964561",0
"964621",0
"964638",0
"964675",0
"964676",0
"964677",0
"964685",0
"964827",0
"964926",0
"964966",0
"965046",0
"965563",0
"965698",0
"965816",0
"965848",0
"965879",0
"965892",0
"965899",0
"965927",0
"965929",0
"965992",0
"966248",0
"966326",0
"966327",0
"966364",0
"966365",0
"966375",0
"966377",0
"966479",0
"966491",0
"966493",0
"966497",0
"966503",0
"966514",0
"966517",0
"966518",0
"966543",0
"966553",0
"966590",0
"966616",0
"966635",0
"966645",0
"966655",0
"966684",0
"966735",0
"966740",0
"966741",0
"966744",0
"966754",0
"966760",0
"966790",0
"966795",0
"966986",0
"967371",0
"968429",0
"968443",0
"968709",0
"968968",0
"969268",0
"969670",0
"969716",0
"969765",0
"971989",0
"972481",0
"972983",0
"973064",0
"975545",0
"976892",0
"976898",0
"976899",0
"976900",0
"976909",0
"977383",0
"977594",0
"978352",0
"978913",0
"979707",0
"980629",0
"981673",0
"983488",0
"985048",0
"985300",0
"985624",0
"986466",0
"986518",0
"986674",0
"986754",0
"987018",0
"987588",0
"987594",0
"988784",0
"989300",0
"991072",0
"991518",0
"991899",0
"993146",0
"993349",0
"994236",1
"994237",0
"994489",0
"994510",0
"995805",0
"996208",0
"996349",0
"998209",0
"998509",0
"999516",0
"1001128",0
"1003515",0
"1003588",0
"1006939",0
"1007650",0
"1008244",0
"1008618",0
"1009064",0
"1009984",0
"1010471",0
"1011515",0
"1011596",0
"1011612",0
"1012531",0
"1013252",0
"1014103",0
"1015637",0
"1016337",0
"1017840",0
"1017871",0
"1018949",0
"1019636",0
"1019703",0
"1019982",0
"1020196",0
"1020946",1
"1021180",0
"1022002",1
"1022007",0
"1023887",0
"1024350",0
"1024389",0
"1024824",0
"1025022",0
"1025715",0
"1027355",0
"1028221",0
"1028456",0
"1028629",0
"1028775",0
"1029675",0
"1030356",0
"1030531",0
"1030841",0
"1031264",0
"1032277",0
"1034212",0
"1034214",0
"1034281",0
"1034585",0
"1034762",0
"1034816",0
"1035232",0
"1035430",0
"1037016",0
"1038003",0
"1038888",0
"1038894",0
"1039227",0
"1040007",0
"1040013",0
"1040020",1
"1040054",0
"1040255",0
"1040321",0
"1040362",0
"1040454",0
"1040751",0
"1041258",0
"1041276",0
"1042353",0
"1042518",0
"1044909",0
"1045335",0
"1047169",0
"1048065",0
"1048333",0
"1048784",0
"1049462",0
"1052721",0
"1052870",0
"1053501",0
"1053574",0
"1054788",0
"1054826",0
"1054948",0
"1056728",0
"1057792",0
"1057994",0
"1058636",0
"1058891",0
"1060220",0
"1060716",0
"1061680",0
"1061682",0
"1062710",0
"1063370",0
"1064097",0
"1064104",0
"1065433",0
"1065750",0
"1065773",0
"1066835",0
"1066925",0
"1067171",0
"1067246",0
"1067253",0
"1067257",0
"1067294",0
"1067779",0
"1068155",0
"1068301",0
"1068436",0
"1069260",0
"1069297",0
"1069436",0
"1070074",0
"1070348",0
"1070363",0
"1070414",0
"1070706",0
"1070885",0
"1071970",0
"1072167",0
"1073037",0
"1073118",0
"1074562",0
"1074815",0
"1074905",0
"1075283",0
"1075954",0
"1076313",0
"1076386",0
"1076610",0
"1076693",0
"1076884",0
"1077316",0
"1077630",0
"1077933",0
"1078072",0
"1078928",0
"1079096",0
"1079286",0
"1079931",0
"1080125",0
"1080196",0
"1080445",0
"1080503",0
"1080532",0
"1081685",0
"1082449",0
"1083278",0
"1083580",0
"1084059",0
"1084632",0
"1084690",0
"1087001",0
"1087197",0
"1087283",0
"1087949",0
"1090192",0
"1090195",0
"1090633",0
"1090654",0
"1090671",0
"1090711",0
"1090978",0
"1091257",0
"1091401",0
"1091402",0
"1091409",0
"1091410",0
"1091411",0
"1091418",0
"1091420",0
"1091427",0
"1091475",0
"1091476",0
"1091479",0
"1091954",0
"1091972",0
"1092179",0
"1092344",0
"1092608",0
"1093326",0
"1093463",0
"1093466",0
"1093492",0
"1093587",0
"1093774",0
"1093791",0
"1093906",0
"1093924",0
"1093931",0
"1093932",0
"1093938",0
"1093949",0
"1093950",0
"1093951",0
"1093955",0
"1094007",0
"1094113",0
"1094114",0
"1094143",0
"1094144",0
"1094148",0
"1094158",0
"1094231",0
"1094232",0
"1094309",0
"1094353",0
"1094379",0
"1094535",0
"1094561",0
"1094598",0
"1094738",0
"1095220",0
"1095648",0
"1095651",0
"1095682",0
"1095804",0
"1095805",0
"1095840",0
"1095946",0
"1095948",0
"1095949",0
"1095985",0
"1095994",0
"1096002",0
"1096005",0
"1096006",0
"1096013",0
"1096015",0
"1096016",0
"1096020",0
"1096021",0
"1096025",0
"1096027",0
"1096031",0
"1096032",0
"1096037",0
"1096042",0
"1096046",0
"1096072",1
"1096092",0
"1096093",1
"1096102",0
"1096188",0
"1096199",0
"1096208",0
"1096209",0
"1096223",0
"1096233",0
"1096234",0
"1096238",0
"1096239",0
"1096243",0
"1096303",0
"1096326",0
"1096327",0
"1096350",0
"1096402",0
"1096474",0
"1096512",0
"1096514",0
"1096537",0
"1096571",0
"1096637",0
"1097224",0
"1097446",0
"1098527",0
"1099062",0
"1099695",0
"1099935",0
"1100238",0
"1100965",0
"1101209",0
"1101357",0
"1101713",0
"1102121",0
"1102414",0
"1102472",0
"1102530",0
"1102650",0
"1102712",0
"1103253",0
"1103660",0
"1104087",0
"1104278",0
"1104694",0
"1105591",0
"1105690",0
"1105691",0
"1106426",0
"1106832",0
"1106963",0
"1107281",0
"1107438",0
"1107581",0
"1107921",0
"1107944",0
"1108264",0
"1108525",0
"1109261",0
"1109979",0
"1110377",0
"1111682",0
"1111830",0
"1111929",0
"1113154",0
"1114637",0
"1115487",0
"1115800",0
"1116630",0
"1117722",0
"1118838",0
"1120977",0
"1121474",0
"1123120",0
"1125260",0
"1126893",0
"1127342",0
"1127497",0
"1127652",0
"1129728",0
"1129836",0
"1130199",0
"1130530",0
"1131148",0
"1131644",0
"1135255",0
"1136489",0
"1137106",0
"1138627",0
"1140644",0
"1141569",0
"1142270",0
"1142593",0
"1143730",0
"1144589",0
"1144668",0
"1145740",0
"1145852",0
"1147150",0
"1147445",0
"1148010",0
"1148200",0
"1148259",1
"1148263",0
"1148550",1
"1148934",0
"1149042",0
"1149146",0
"1149555",0
"1150093",0
"1150220",0
"1150589",0
"1150632",0
"1150765",0
"1151008",0
"1151058",0
"1151086",0
"1151308",0
"1152705",0
"1153520",0
"1153680",0
"1154622",0
"1155393",0
"1155578",0
"1155888",0
"1156966",0
"1157360",0
"1159123",0
"1159166",0
"1159750",0
"1159812",0
"1160561",0
"1160774",0
"1161030",0
"1161055",0
"1161725",0
"1162278",0
"1163138",0
"1163812",0
"1164294",0
"1164296",0
"1164340",0
"1164365",0
"1164575",0
"1164813",0
"1165059",0
"1165118",0
"1165286",0
"1165525",0
"1165526",0
"1166102",0
"1166127",0
"1167273",0
"1168013",0
"1168017",0
"1168781",0
"1169009",0
"1169106",0
"1169398",0
"1169452",0
"1169936",0
"1169970",0
"1170409",0
"1172090",0
"1173755",0
"1174119",0
"1174535",0
"1175348",0
"1175452",0
"1175750",1
"1176224",0
"1177162",0
"1177967",0
"1177999",0
"1178121",0
"1178363",0
"1178947",0
"1179204",0
"1183295",0
"1183922",0
"1187806",0
"1187994",0
"1188550",0
"1189093",0
"1189129",0
"1189131",0
"1189142",0
"1189154",0
"1189162",0
"1189163",0
"1189436",0
"1189601",0
"1189692",0
"1189880",0
"1189926",0
"1190022",0
"1190098",0
"1190142",0
"1190148",0
"1190159",0
"1191113",0
"1191161",0
"1191171",0
"1191321",0
"1191322",0
"1191325",0
"1191326",0
"1191329",0
"1191332",0
"1191335",0
"1191336",1
"1191337",0
"1191338",0
"1191339",0
"1191341",0
"1191342",0
"1191343",0
"1191346",0
"1191347",0
"1191348",0
"1191349",0
"1191350",0
"1191351",0
"1191352",0
"1191353",0
"1191354",0
"1191355",0
"1191356",1
"1191357",0
"1191359",1
"1191360",0
"1191364",0
"1191380",0
"1191381",0
"1191387",0
"1191391",0
"1191392",0
"1191443",0
"1191458",0
"1191461",0
"1191466",0
"1191467",0
"1191468",0
"1191474",0
"1191502",0
"1191565",0
"1191566",0
"1191573",0
"1191581",0
"1191592",0
"1191700",0
"1191746",0
"1191822",0
"1191866",0
"1192106",0
"1192503",0
"1194268",0
"1196742",0
"1196845",0
"1196968",0
"1197162",0
"1197256",0
"1197320",0
"1199552",0
"1199678",0
"1199739",0
"1200100",0
"1200423",0
"1200617",0
"1200777",0
"1201586",0
"1201783",1
"1202945",0
"1203401",0
"1203698",0
"1205861",0
"1208186",0
"1208586",0
"1208976",0
"1211374",0
"1211474",0
"1211524",0
"1212077",0
"1212081",0
"1212127",0
"1212159",0
"1212167",0
"1212168",0
"1212169",0
"1212174",0
"1212197",0
"1212323",0
"1212330",0
"1212331",0
"1212339",0
"1212340",0
"1212355",0
"1212433",0
"1212437",0
"1212613",0
"1212647",0
"1213130",0
"1213393",0
"1213634",0
"1213647",0
"1213697",0
"1213700",0
"1213969",0
"1214144",0
"1214149",0
"1214199",0
"1214201",0
"1214534",0
"1215109",0
"1215110",0
"1215632",0
"1215747",0
"1215748",0
"1216094",0
"1216410",0
"1216770",0
"1217070",0
"1217162",0
"1217554",0
"1217622",0
"1217660",0
"1217684",1
"1217762",0
"1217855",0
"1217857",0
"1217890",0
"1217926",0
"1218438",0
"1218443",0
"1218616",0
"1218651",0
"1218663",0
"1218742",0
"1218901",0
"1220685",0
"1221471",0
"1224372",1
"1225327",0
"1225467",0
"1227222",0
"1227634",0
"1227835",0
"1229378",0
"1230432",0
"1230783",0
"1231343",0
"1232042",0
"1232820",0
"1232948",0
"1234267",0
"1234976",0
"1235313",0
"1236170",0
"1237541",0
"1240119",0
"1241359",0
"1242330",0
"1243514",0
"1248064",0
"1248387",0
"1248941",0
"1248983",0
"1249635",0
"1250309",0
"1250345",0
"1251038",0
"1251204",0
"1251937",0
"1252058",0
"1252169",0
"1252498",0
"1252507",0
"1254567",0
"1254587",0
"1254588",0
"1257457",0
"1257830",0
"1259634",0
"1261933",0
"1261944",0
"1261947",0
"1261955",0
"1261966",0
"1262006",0
"1262156",0
"1262697",0
"1262859",0
"1262870",0
"1262968",0
"1262971",0
"1263151",0
"1263181",0
"1263692",0
"1263796",0
"1263817",0
"1264260",0
"1264339",0
"1264635",0
"1264664",0
"1264770",0
"1264951",0
"1265075",0
"1265194",0
"1265589",0
"1265788",0
"1265953",0
"1266093",0
"1267303",0
"1267490",0
"1267826",0
"1268629",0
"1269650",0
"1272015",0
"1272169",0
"1272904",0
"1273076",0
"1273255",0
"1275196",0
"1275962",0
"1276326",0
"1276327",0
"1276345",0
"1276364",0
"1276365",0
"1276368",0
"1276370",0
"1276371",0
"1276379",0
"1276380",0
"1276385",0
"1276386",0
"1276387",0
"1276397",0
"1276410",0
"1276419",1
"1276421",0
"1276428",0
"1276437",0
"1276593",0
"1276688",0
"1276689",0
"1276776",0
"1276779",0
"1276798",0
"1276846",0
"1276847",0
"1276848",0
"1276850",0
"1276851",0
"1276857",0
"1276858",0
"1276864",0
"1276887",0
"1276890",0
"1276943",0
"1277735",0
"1277736",0
"1277742",0
"1277743",0
"1277800",0
"1277874",0
"1277875",0
"1278170",0
"1278283",0
"1278330",0
"1278588",0
"1280941",0
"1281036",0
"1281055",0
"1281111",0
"1281123",0
"1281776",0
"1281912",0
"1282973",0
"1283544",0
"1284753",0
"1284934",0
"1285006",0
"1285917",0
"1286771",0
"1288703",0
"1290067",0
"1292107",0
"1292469",0
"1293338",0
"1294361",0
"1295271",0
"1295469",0
"1295499",0
"1296839",0
"1298228",0
"1299310",0
"1301122",0
"1302225",0
"1302486",0
"1303100",0
"1303750",0
"1304676",0
"1304967",0
"1305275",0
"1305334",0
"1305339",0
"1305340",0
"1305362",0
"1305399",0
"1305433",0
"1305436",0
"1305438",0
"1305448",0
"1305450",0
"1305471",0
"1305474",0
"1305493",0
"1305497",0
"1305521",0
"1305531",0
"1305534",0
"1305543",0
"1305549",0
"1305553",0
"1305557",0
"1305558",0
"1305563",0
"1305564",0
"1305565",0
"1305567",0
"1305584",0
"1305587",0
"1305597",0
"1305659",0
"1305866",0
"1306003",0
"1306227",0
"1306264",0
"1306302",0
"1306318",0
"1306347",0
"1306412",0
"1306537",0
"1306581",0
"1306599",0
"1306649",0
"1306658",0
"1306737",0
"1306804",0
"1306835",0
"1306858",0
"1306880",0
"1306901",0
"1306902",0
"1306909",0
"1306979",0
"1306991",0
"1307045",0
"1307054",0
"1307072",0
"1307099",0
"1307139",0
"1307165",0
"1307224",0
"1307492",0
"1307603",0
"1307707",0
"1307962",0
"1308136",0
"1308289",0
"1308382",0
"1308424",0
"1308429",0
"1308476",1
"1308480",0
"1308508",0
"1308509",0
"1308577",0
"1308697",0
"1308754",0
"1308838",0
"1309833",0
"1309993",0
"1310317",0
"1310514",0
"1310671",0
"1310921",0
"1312162",0
"1312542",0
"1313275",0
"1313278",0
"1313406",0
"1314565",0
"1315998",0
"1317661",0
"1318569",0
"1320215",0
"1320834",0
"1322157",0
"1322747",0
"1323142",0
"1324078",0
"1324730",0
"1327339",0
"1327373",0
"1327376",0
"1327659",0
"1327896",0
"1328651",0
"1328693",0
"1329240",0
"1329349",0
"1331000",0
"1331567",1
"1331955",0
"1332812",1
"1332905",0
"1333667",0
"1333668",0
"1333674",0
"1333675",0
"1334105",0
"1336170",0
"1337924",0
"1337925",0
"1338178",0
"1338527",0
"1338758",0
"1338760",0
"1339232",0
"1339405",0
"1339438",0
"1339441",0
"1339442",0
"1339516",0
"1339747",0
"1339780",0
"1339843",0
"1339845",0
"1339847",0
"1339867",0
"1339870",0
"1339873",0
"1339874",0
"1339875",0
"1339879",0
"1339884",0
"1339886",0
"1339888",0
"1339891",0
"1339900",0
"1339911",0
"1339972",0
"1340140",0
"1340141",0
"1340142",0
"1340214",0
"1340395",0
"1340396",0
"1340400",0
"1340401",0
"1340403",0
"1340404",0
"1340410",0
"1340413",0
"1340658",0
"1340659",0
"1340663",0
"1340673",0
"1340694",0
"1340784",0
"1340787",0
"1340790",0
"1340836",0
"1340922",0
"1340959",0
"1341029",0
"1341035",0
"1341038",0
"1341050",0
"1341079",0
"1341105",0
"1341108",0
"1341109",0
"1341126",0
"1341154",0
"1341158",0
"1341180",0
"1341260",0
"1341301",0
"1341630",0
"1341756",0
"1342069",0
"1342075",0
"1342080",0
"1342102",0
"1342587",0
"1342721",0
"1342726",0
"1342743",0
"1342789",0
"1342861",0
"1342913",0
"1343270",0
"1344324",0
"1345976",0
"1346736",0
"1347460",0
"1347772",0
"1349341",0
"1349609",0
"1349739",0
"1350263",0
"1351178",0
"1351261",0
"1352719",0
"1353468",0
"1354443",0
"1356141",0
"1356960",0
"1357314",0
"1358530",0
"1359012",0
"1360215",0
"1360901",0
"1361196",0
"1361291",0
"1361465",0
"1361630",0
"1361808",0
"1362012",0
"1362302",0
"1363905",0
"1363998",0
"1364712",0
"1365843",0
"1365847",0
"1366060",0
"1367490",0
"1368328",0
"1368330",0
"1368819",0
"1368866",0
"1369159",0
"1370077",0
"1370858",0
"1370979",0
"1371154",1
"1371573",0
"1372075",0
"1373238",0
"1373258",0
"1374071",0
"1374204",0
"1374207",0
"1375050",0
"1375452",0
"1375730",0
"1376272",0
"1382634",0
"1385250",0
"1385262",0
"1385301",0
"1385335",0
"1385336",0
"1385340",0
"1385345",0
"1385349",0
"1385353",0
"1385355",0
"1385811",0
"1387799",0
"1388833",0
"1389744",0
"1390533",0
"1390534",0
"1390769",0
"1393517",0
"1393632",0
"1393700",0
"1394000",0
"1396041",0
"1396317",0
"1396928",0
"1400226",0
"1400481",0
"1400900",0
"1403112",0
"1403119",0
"1403581",0
"1404175",0
"1404825",0
"1405837",0
"1406048",0
"1406349",0
"1406766",0
"1408359",0
"1408431",0
"1409480",1
"1409772",0
"1409782",0
"1410446",0
"1410716",0
"1410796",0
"1410877",0
"1411216",0
"1411373",0
"1412973",0
"1413135",0
"1413154",0
"1413366",0
"1414683",0
"1414835",0
"1414913",0
"1415680",0
"1415833",0
"1417991",0
"1418869",0
"1418880",0
"1419664",0
"1419948",0
"1420333",0
"1422372",0
"1422926",0
"1424993",0
"1426891",0
"1428512",0
"1428674",0
"1429044",0
"1431103",0
"1432316",0
"1434051",0
"1434118",0
"1437942",0
"1440156",1
"1440475",0
"1440648",1
"1440976",0
"1441080",0
"1441094",0
"1441120",0
"1441139",0
"1441140",0
"1441142",0
"1441149",0
"1441156",0
"1441160",0
"1441170",0
"1441173",0
"1441177",0
"1441178",0
"1441185",0
"1441188",0
"1441207",0
"1441208",0
"1441214",0
"1441216",0
"1441233",0
"1441254",0
"1441262",0
"1441264",0
"1441266",0
"1441305",0
"1441322",0
"1441335",0
"1441339",0
"1441352",0
"1441370",0
"1441522",1
"1441544",0
"1441550",1
"1441703",0
"1441800",0
"1441987",0
"1442044",0
"1442147",0
"1442222",0
"1442243",0
"1442419",0
"1442459",0
"1442515",0
"1442556",0
"1442566",0
"1442590",0
"1442617",0
"1442739",0
"1442882",0
"1442893",0
"1442914",0
"1442915",0
"1442917",0
"1442922",0
"1442927",0
"1442928",0
"1442931",0
"1442945",0
"1442947",0
"1442964",0
"1442970",0
"1442979",0
"1442981",0
"1443057",0
"1443156",0
"1443218",0
"1443221",0
"1443244",0
"1443281",0
"1443283",0
"1443316",0
"1443346",0
"1443359",0
"1443369",0
"1443426",0
"1443491",0
"1443606",0
"1444089",0
"1444208",0
"1444480",0
"1444699",0
"1444705",0
"1444858",0
"1444922",0
"1445480",0
"1445560",0
"1445670",0
"1445683",0
"1445712",0
"1445763",0
"1445787",0
"1445944",0
"1446048",0
"1446739",0
"1446929",0
"1447005",0
"1447503",0
"1450364",0
"1451007",0
"1451256",0
"1451388",0
"1451458",0
"1451626",0
"1451635",0
"1451643",0
"1451887",0
"1451944",0
"1452077",0
"1452311",0
"1453618",0
"1453720",0
"1453721",0
"1456058",0
"1457150",0
"1461315",0
"1461484",0
"1461639",0
"1465510",0
"1465860",0
"1466062",0
"1466785",0
"1466986",0
"1467674",0
"1468214",0
"1468465",0
"1468498",0
"1468751",0
"1469570",0
"1471049",0
"1472365",0
"1472368",0
"1473252",0
"1473335",0
"1474007",0
"1474170",0
"1477594",0
"1477602",0
"1477605",0
"1478019",0
"1478504",0
"1479091",0
"1479109",0
"1479805",0
"1479831",0
"1480030",0
"1480269",0
"1480477",0
"1480602",0
"1480788",0
"1480861",0
"1480978",0
"1481037",0
"1481039",0
"1481057",0
"1481146",0
"1481169",0
"1481179",0
"1481182",0
"1481190",0
"1481191",0
"1481199",1
"1481200",0
"1481202",0
"1481209",0
"1481212",0
"1481243",0
"1481296",0
"1481320",1
"1481342",0
"1481363",1
"1481380",0
"1481397",0
"1481431",0
"1481439",0
"1482191",0
"1482579",0
"1482633",0
"1482867",0
"1483084",0
"1483803",0
"1484714",0
"1488222",0
"1488224",0
"1488768",0
"1488799",0
"1489244",0
"1489254",1
"1489257",0
"1489258",1
"1489259",0
"1489260",0
"1489267",0
"1489317",0
"1489450",0
"1489518",0
"1490810",0
"1490911",0
"1494270",0
"1494433",0
"1494474",0
"1494595",0
"1495332",0
"1495651",1
"1496871",0
"1497343",0
"1498001",0
"1498957",0
"1499280",0
"1499639",0
"1500005",0
"1500079",0
"1501125",0
"1501706",0
"1501898",0
"1502153",0
"1503583",0
"1505476",1
"1507432",0
"1511019",1
"1512037",0
"1512281",0
"1512329",0
"1512623",0
"1513109",0
"1513113",0
"1513433",0
"1514663",0
"1514783",0
"1515262",0
"1516151",0
"1516465",0
"1517798",0
"1518371",1
"1519828",0
"1519836",0
"1519853",0
"1522268",0
"1522299",0
"1522801",0
"1523708",0
"1523823",0
"1524175",0
"1524910",0
"1525323",0
"1525372",0
"1526317",0
"1526718",0
"1526825",0
"1526845",0
"1527036",0
"1527455",0
"1527456",0
"1527639",0
"1529139",0
"1529823",0
"1529958",0
"1530197",0
"1530228",0
"1530803",0
"1531015",0
"1531603",0
"1532254",0
"1532641",0
"1532662",0
"1532665",0
"1532666",0
"1532723",0
"1532728",0
"1532748",0
"1532783",0
"1532784",0
"1532833",0
"1533010",0
"1533165",0
"1533168",1
"1533169",0
"1533181",1
"1533182",0
"1533190",0
"1533191",0
"1533193",0
