"","x"
"1359012",1
"1360215",1
"1360901",1
"1361196",1
"1361291",1
"1361465",1
"1361630",1
"1361808",1
"1362012",1
"1362302",1
"1363998",1
"1364712",1
"1365843",1
"1367490",1
"1368328",1
"1368866",1
"1369159",1
"1370858",1
"1370979",1
"1371154",1
"1372075",1
"1373238",1
"1373258",1
"1374071",1
"1374204",1
"1374207",1
"1375050",1
"1375452",1
"1375730",1
"1376272",1
"1382634",1
"1385262",1
"1385340",1
"1385345",1
"1385349",1
"1385353",1
"1385355",1
"1385811",1
"1387799",1
"1388833",1
"1389744",1
"1390533",1
"1390534",1
"1390769",1
"1393632",1
"1393700",1
"1394000",1
"1396041",1
"1396317",1
"1396928",1
"1404175",1
"1405837",1
"1406766",1
"1408359",1
"1408431",1
"1409480",1
"1409772",1
"1410446",1
"1410716",1
"1410877",1
"1411216",1
"1411373",1
"1412973",1
"1413135",1
"1413154",1
"1413366",1
"1415680",1
"1415833",1
"1417991",1
"1418869",1
"1418880",1
"1422372",1
"1422926",1
"1424993",1
"1428512",1
"1429044",1
"1437942",1
"1440475",1
"1441139",1
"1441178",1
"1441262",1
"1441305",1
"1441544",1
"1441550",1
"1441800",1
"1441987",1
"1442044",1
"1442147",1
"1442243",1
"1442419",1
"1442739",1
"1442914",1
"1442964",1
"1442979",1
"1443369",1
"1443491",1
"1444208",1
"1444699",1
"1445480",1
"1445560",1
"1445787",1
"1446739",1
"1446929",1
"1451887",1
"1451944",1
"1452077",1
"1452311",1
"1457150",1
"1461315",1
"1461484",1
"1461639",1
"1465510",1
"1465860",1
"1466062",1
"1466785",1
"1466986",1
"1467674",1
"1468214",1
"1468465",1
"1468498",1
"1468751",1
"1469570",1
"1471049",1
"1473252",1
"1474007",1
"1474170",1
"1477594",1
"1477602",1
"1477605",1
"1478504",1
"1479091",1
"1479109",1
"1479831",1
"1480030",1
"1480477",1
"1480788",1
"1480978",1
"1481191",1
"1481439",1
"1482191",1
"1482579",1
"1482633",1
"1482867",1
"1483803",1
"1484714",1
"1488222",1
"1488799",1
"1489258",1
"1489259",1
"1489260",1
"1489267",1
"1489450",1
"1490810",1
"1490911",1
"1494270",1
"1494595",1
"1495332",1
"1496871",1
"1497343",1
"1498001",1
"1498957",1
"1499280",1
"1500079",1
"1501125",1
"1501706",1
"1501898",1
"1502153",1
"1507432",1
"1512037",1
"1512329",1
"1513109",1
"1514663",1
"1515262",1
"1516151",1
"1516465",1
"1517798",1
"1519828",1
"1519853",1
"1523823",1
"1524175",1
"1524910",1
"1525372",1
"1526317",1
"1526718",1
"1526825",1
"1526845",1
"1527455",1
"1527639",1
"1529139",1
"1529958",1
"1530197",1
"1531603",1
"1532641",1
"1532723",1
"1532728",1
"1532748",1
"1532783",1
"1532784",1
"1532833",1
"1533182",1
"1533190",1
"1533191",1
"1533193",1
"1533202",1
"1533247",1
"1533274",1
"1533275",1
"1533280",1
"1533281",1
"1533292",1
"1533294",1
"1533340",1
"1533387",1
"1533440",1
"1533472",1
"1533476",1
"1533477",1
"1533552",1
"1533553",1
"1533556",1
"1533589",1
"1533631",1
"1534359",1
"1534643",1
"1535156",1
"1535952",1
"1536257",1
"1536264",1
"1537025",1
"1539350",1
"1540147",1
"1540583",1
"1541804",1
"1541957",1
"1542487",1
"1543181",1
"1543312",1
"1543313",1
"1543315",1
"1543978",1
"1544261",1
"1544553",1
"1544679",1
"1546536",1
"1546709",1
"1547131",1
"1547493",1
"1548133",1
"1548938",1
"1552553",1
"1554176",1
"1555753",1
"1555873",1
"1556793",1
"1557341",1
"1557755",1
"1560368",1
"1561620",1
"1561945",1
"1563689",1
"1563723",1
"1564385",1
"1565548",1
"1566650",1
"1567227",1
"1567658",1
"1568024",1
"1568320",1
"1568849",1
"1570572",1
"1571481",1
"1572328",1
"1572476",1
"1572622",1
"1572686",1
"1573244",1
"1573386",1
"1573461",1
"1573666",1
"1574126",1
"1575678",1
"1575789",1
"1576032",1
"1576487",1
"1576533",1
"1577247",1
"1579986",1
"1580308",1
"1582387",1
"1584768",1
"1585554",1
"1586255",1
"1587319",1
"1588905",1
"1589389",1
"1589848",1
"1593337",1
"1594912",1
"1595330",1
"1595348",1
"1598478",1
"1599861",1
"1600644",1
"1603968",1
"1605176",1
"1606679",1
"1608273",1
"1608282",1
"1609507",1
"1609846",1
"1610898",1
"1612284",1
"1612429",1
"1612653",1
"1613041",1
"1613966",1
"1615938",1
"1616067",1
"1616360",1
"1617265",1
"1617308",1
"1618386",1
"1618634",1
"1618639",1
"1618647",1
"1618806",1
"1618807",1
"1618815",1
"1618984",1
"1619021",1
"1619106",1
"1619120",1
"1619330",1
"1619519",1
"1619984",1
"1620187",1
"1622098",1
"1622970",1
"1624797",1
"1625338",1
"1626863",1
"1627357",1
"1627740",1
"1628502",1
"1629227",1
"1630154",1
"1630817",1
"1631520",1
"1632549",1
"1632909",1
"1633151",1
"1633248",1
"1633351",1
"1633376",1
"1633392",1
"1633450",1
"1633539",1
"1633543",1
"1633544",1
"1633601",1
"1633609",1
"1633614",1
"1633943",1
"1634054",1
"1634059",1
"1634192",1
"1634213",1
"1634421",1
"1634424",1
"1634518",1
"1634528",1
"1634534",1
"1634586",1
"1634587",1
"1634592",1
"1634595",1
"1634598",1
"1634615",1
"1634616",1
"1634639",1
"1634642",1
"1634812",1
"1635480",1
"1636172",1
"1636175",1
"1636178",1
"1636179",1
"1636832",1
"1636924",1
"1636933",1
"1636934",1
"1636940",1
"1636942",1
"1636950",1
"1636951",1
"1636952",1
"1636986",1
"1636987",1
"1636989",1
"1637059",1
"1637093",1
"1637198",1
"1637202",1
"1637203",1
"1637210",1
"1637221",1
"1637229",1
"1637246",1
"1637480",1
"1637535",1
"1637552",1
"1637560",1
"1637662",1
"1637733",1
"1637783",1
"1637794",1
"1637896",1
"1638026",1
"1638130",1
"1638131",1
"1638141",1
"1638188",1
"1638189",1
"1638194",1
"1638197",1
"1638200",1
"1638370",1
"1639600",1
"1639722",1
"1640973",1
"1640983",1
"1641311",1
"1641653",1
"1643633",1
"1643746",1
"1643870",1
"1643873",1
"1644176",1
"1644298",1
"1644314",1
"1644367",1
"1645058",1
"1645147",1
"1645155",1
"1645179",1
"1645212",1
"1645310",1
"1645315",1
"1645808",1
"1645970",1
"1646152",1
"1647442",1
"1647450",1
"1647795",1
"1648626",1
"1649262",1
"1650078",1
"1651312",1
"1651314",1
"1652222",1
"1653515",1
"1654736",1
"1655835",1
"1656162",1
"1657022",1
"1657726",1
"1659132",1
"1660446",1
"1660476",1
"1661705",1
"1668088",1
"1669164",1
"1669364",1
"1670820",1
"1671040",1
"1672074",1
"1673431",1
"1673438",1
"1676296",1
"1676635",1
"1677609",1
"1678311",1
"1678529",1
"1678712",1
"1678919",1
"1679529",1
"1680597",1
"1681747",1
"1684337",1
"1688030",1
"1688070",1
"1688306",1
"1688655",1
"1689355",1
"1691661",1
"1691784",1
"1692147",1
"1692801",1
"1693567",1
"1694353",1
"1695043",1
"1695370",1
"1695585",1
"1695689",1
"1695802",1
"1696147",1
"1696677",1
"1697879",1
"1697902",1
"1698545",1
"1698917",1
"1699855",1
"1701221",1
"1702476",1
"1702816",1
"1706125",1
"1706608",1
"1706691",1
"1708852",1
"1709438",1
"1710360",1
"1710607",1
"1710824",1
"1711594",1
"1711633",1
"1711676",1
"1712708",1
"1712830",1
"1713198",1
"1713549",1
"1713749",1
"1715948",1
"1715980",1
"1716478",1
"1717421",1
"1717770",1
"1717931",1
"1718767",1
"1719829",1
"1719878",1
"1721378",1
"1721864",1
"1722144",1
"1722206",1
"1722234",1
"1722470",1
"1722708",1
"1726569",1
"1727743",1
"1727889",1
"1728028",1
"1728352",1
"1728367",1
"1728408",1
"1728609",1
"1728628",1
"1728843",1
"1730369",1
"1730655",1
"1731788",1
"1732210",1
"1733140",1
"1733331",1
"1735000",1
"1735665",1
"1737279",1
"1739126",1
"1739565",1
"1740777",1
"1741358",1
"1741604",1
"1741630",1
"1744841",1
"1747082",1
"1747333",1
"1752567",1
"1752998",1
"1753489",1
"1753525",1
"1754010",1
"1755525",1
"1756177",1
"1756364",1
"1756936",1
"1757304",1
"1757423",1
"1757640",1
"1759258",1
"1759910",1
"1760298",1
"1760811",1
"1762105",1
"1762621",1
"1762755",1
"1766215",1
"1766871",1
"1768577",1
"1770640",1
"1770912",1
"1771946",1
"1774665",1
"1774965",1
"1775232",1
"1775318",1
"1776891",1
"1777219",1
"1778436",1
"1778710",1
"1778795",1
"1779249",1
"1779284",1
"1779376",1
"1780053",1
"1780077",1
"1780979",1
"1782037",1
"1782438",1
"1782439",1
"1784392",1
"1784411",1
"1786877",1
"1788577",1
"1788581",1
"1788620",1
"1788634",1
"1788637",1
"1789146",1
"1789453",1
"1789507",1
"1789523",1
"1789571",1
"1789572",1
"1789657",1
"1789661",1
"1789678",1
"1789682",1
"1789685",1
"1789802",1
"1789805",1
"1792784",1
"1792785",1
"1793776",1
"1793797",1
"1796657",1
"1797034",1
"1798100",1
"1798362",1
"1798963",1
"1801682",1
"1802539",1
"1802852",1
"1802984",1
"1803272",1
"1803962",1
"1804416",1
"1805955",1
"1808802",1
"1810244",1
"1811382",1
"1813028",1
"1813478",1
"1815611",1
"1816334",1
"1816699",1
"1817863",1
"1817983",1
"1819786",1
"1819796",1
"1824191",1
"1824733",1
"1825053",1
"1826458",1
"1827159",1
"1828180",1
"1829652",1
"1830627",1
"1831227",1
"1831233",1
"1831295",1
"1831347",1
"1832941",1
"1834184",1
"1834843",1
"1836293",1
"1836341",1
"1838653",1
"1838668",1
"1839345",1
"1839709",1
"1839766",1
"1840758",1
"1842455",1
"1843646",1
"1844572",1
"1844744",1
"1847926",1
"1849058",1
"1849388",1
"1849616",1
"1849941",1
"1852799",1
"1854307",1
"1856423",1
"1856784",1
"1857682",1
"1859566",1
"1860535",1
"1861159",1
"1861811",1
"1862176",1
"1862528",1
"1864818",1
"1864880",1
"1864947",1
"1864953",1
"1865983",1
"1867621",1
"1867845",1
"1868458",1
"1870113",1
"1872010",1
"1872218",1
"1874835",1
"1874871",1
"1875214",1
"1875479",1
"1875481",1
"1876252",1
"1877367",1
"1877677",1
"1877751",1
"1879210",1
"1880289",1
"1880704",1
"1880750",1
"1880903",1
"1883173",1
"1883550",1
"1883677",1
"1884713",1
"1885392",1
"1885779",1
"1886996",1
"1887063",1
"1887067",1
"1888380",1
"1888685",1
"1888695",1
"1889868",1
"1890274",1
"1890312",1
"1891108",1
"1892008",1
"1892024",1
"1894307",1
"1894429",1
"1894556",1
"1894885",1
"1895172",1
"1895181",1
"1895326",1
"1895378",1
"1895420",1
"1895427",1
"1895484",1
"1895541",1
"1895598",1
"1896060",1
"1896588",1
"1897615",1
"1899118",1
"1899358",1
"1899810",1
"1900953",1
"1901191",1
"1901274",1
"1901292",1
"1901498",1
"1901500",1
"1902344",1
"1902363",1
"1902385",1
"1905524",1
"1906085",1
"1906129",1
"1906384",1
"1906681",1
"1907303",1
"1907320",1
"1907526",1
"1908243",1
"1908281",1
"1908399",1
"1908752",1
"1911459",1
"1912224",1
"1912470",1
"1913717",1
"1913818",1
"1914594",1
"1914780",1
"1915169",1
"1916144",1
"1916513",1
"1917979",1
"1924015",1
"1924239",1
"1924948",1
"1929216",1
"1929660",1
"1930035",1
"1930151",1
"1931186",1
"1931226",1
"1931725",1
"1933701",1
"1933995",1
"1938572",1
"1939605",1
"1939868",1
"1941819",1
"1942565",1
"1942888",1
"1943046",1
"1943486",1
"1943599",1
"1944114",1
"1944128",1
"1944362",1
"1944409",1
"1944649",1
"1945213",1
"1945752",1
"1946738",1
"1947120",1
"1947332",1
"1947910",1
"1948492",1
"1950774",1
"1951498",1
"1951807",1
"1951852",1
"1952544",1
"1953567",1
"1954284",1
"1954951",1
"1955530",1
"1955597",1
"1955679",1
"1955852",1
"1955948",1
"1956513",1
"1956828",1
"1959209",1
"1960179",1
"1960218",1
"1960291",1
"1960673",1
"1961549",1
"1961713",1
"1961742",1
"1964045",1
"1965491",1
"1967033",1
"1967058",1
"1967244",1
"1967341",1
"1967435",1
"1967550",1
"1967660",1
"1969140",1
"1969276",1
"1971250",1
"1971732",1
"1977018",1
"1979004",1
"1979542",1
"1980659",1
"1980978",1
"1981020",1
"1981063",1
"1981888",1
"1981915",1
"1982034",1
"1982145",1
"1982156",1
"1982220",1
"1982766",1
"1982908",1
"1982967",1
"1982985",1
"1983007",1
"1983045",1
"1983063",1
"1983085",1
"1983246",1
"1983298",1
"1983320",1
"1983535",1
"1984079",1
"1984465",1
"1984482",1
"1986632",1
"1986633",1
"1986645",1
"1986992",1
"1987086",1
"1987093",1
"1987094",1
"1987231",1
"1987635",1
"1987709",1
"1989049",1
"1989050",1
"1989051",1
"1989061",1
"1989062",1
"1989064",1
"1989065",1
"1989066",1
"1989070",1
"1989761",1
"1990059",1
"1990926",1
"1991428",1
"1991767",1
"1992330",1
"1993815",1
"1994349",1
"1994636",1
"1996107",1
"1996121",1
"1996122",1
"1996123",1
"1996135",1
"1996403",1
"1996409",1
"1996410",1
"1996416",1
"1996419",1
"1997193",1
"1997462",1
"1997463",1
"1997476",1
"1998070",1
"1998129",1
"1998148",1
"1998307",1
"1998437",1
"1998610",1
"1998612",1
"1998613",1
"1998614",1
"1998616",1
"1998802",1
"1998844",1
"1999069",1
"1999538",1
"2000700",1
"2001796",1
"2002167",1
"2003112",1
"2003834",1
"2004894",1
"2005392",1
"2006039",1
"2006695",1
"2007176",1
"2007509",1
"2007552",1
"2008224",1
"2008264",1
"2008986",1
"2009297",1
"2009855",1
"2010031",1
"2010621",1
"2010940",1
"2010998",1
"2011783",1
"2013850",1
"2014995",1
"2017378",1
"2020151",1
"2021972",1
"2022875",1
"2023635",1
"2025787",1
"2025854",1
"2026015",1
"2026155",1
"2026487",1
"2027341",1
"2028697",1
"2028978",1
"2028999",1
"2029094",1
"2029191",1
"2030051",1
"2035159",1
"2035657",1
"2036136",1
"2037723",1
"2038684",1
"2038685",1
"2038714",1
"2038847",1
"2038854",1
"2039908",1
"2040184",1
"2040875",1
"2041507",1
"2042026",1
"2042056",1
"2042646",1
"2043412",1
"2044463",1
"2044797",1
"2045206",1
"2045209",1
"2045264",1
"2045317",1
"2047032",1
"2047043",1
"2047379",1
"2048090",1
"2048406",1
"2049072",1
"2049104",1
"2049652",1
"2049673",1
"2050829",1
"2052042",1
"2053024",1
"2053418",1
"2053461",1
"2053689",1
"2053994",1
"2054328",1
"2055278",1
"2055395",1
"2056806",1
"2057009",1
"2057598",1
"2057951",1
"2059082",1
"2059179",1
"2059283",1
"2059320",1
"2059432",1
"2059523",1
"2059530",1
"2059838",1
"2060664",1
"2061216",1
"2061256",1
"2061414",1
"2061440",1
"2061455",1
"2061965",1
"2062812",1
"2063692",1
"2063918",1
"2064117",1
"2065724",1
"2066477",1
"2066640",1
"2066882",1
"2067691",1
"2069153",1
"2069251",1
"2069778",1
"2070019",1
"2071583",1
"2072320",1
"2074244",1
"2074352",1
"2074465",1
"2074473",1
"2074475",1
"2074502",1
"2074516",1
"2074520",1
"2074572",1
"2074702",1
"2074761",1
"2075059",1
"2076244",1
"2076399",1
"2076455",1
"2077260",1
"2078025",1
"2078253",1
"2078974",1
"2082060",1
"2082655",1
"2085291",1
"2086458",1
"2086679",1
"2088031",1
"2088851",1
"2088872",1
"2089642",1
"2094918",1
"2095723",1
"2096193",1
"2097277",1
"2097954",1
"2097997",1
"2099136",1
"2100913",1
"2101200",1
"2101403",1
"2103030",1
"2103805",1
"2105083",1
"2105147",1
"2107175",1
"2107331",1
"2107670",1
"2108148",1
"2108721",1
"2108845",1
"2108897",1
"2109530",1
"2109532",1
"2111520",1
"2112839",1
"2116910",1
"2117187",1
"2120490",1
"2122402",1
"2122983",1
"2123152",1
"2123153",1
"2123159",1
"2123176",1
"2123188",1
"2123189",1
"2124753",1
"2125535",1
"2127018",1
"2128877",1
"2128915",1
"2129068",1
"2131081",1
"2131465",1
"2131851",1
"2131924",1
"2132113",1
"2132647",1
"2133475",1
"2133481",1
"2134007",1
"2134222",1
"2135161",1
"2135877",1
"2136891",1
"2136999",1
"2137528",1
"2138443",1
"2138460",1
"2141327",1
"2142273",1
"2143335",1
"2143820",1
"2144613",1
"2144624",1
"2146104",1
"2146314",1
"2146894",1
"2147029",1
"2147913",1
"2150573",1
"2151155",1
"2151229",1
"2152018",1
"2153414",1
"2153417",1
"2153732",1
"2153748",1
"2154731",1
"2155175",1
"2155414",1
"2155805",1
"2156203",1
"2156871",1
"2157060",1
"2157550",1
"2157746",1
"2157981",1
"2157999",1
"2158036",1
"2158116",1
"2158267",1
"2158741",1
"2158781",1
"2161005",1
"2161350",1
"2161354",1
"2162844",1
"2163176",1
"2163381",1
"2163418",1
"2163419",1
"2163422",1
"2163424",1
"2163426",1
"2163428",1
"2163430",1
"2163451",1
"2163673",1
"2163797",1
"2163816",1
"2164092",1
"2164347",1
"2165073",1
"2165293",1
"2165410",1
"2165509",1
"2165510",1
"2165560",1
"2165561",1
"2165855",1
"2165858",1
"2165864",1
"2165866",1
"2165867",1
"2165873",1
"2165876",1
"2165879",1
"2165882",1
"2165884",1
"2165885",1
"2165891",1
"2165893",1
"2165897",1
"2165898",1
"2165900",1
"2165902",1
"2165903",1
"2165908",1
"2165909",1
"2165944",1
"2166121",1
"2166286",1
"2166417",1
"2167588",1
"2167933",1
"2168156",1
"2168254",1
"2168385",1
"2168738",1
"2168869",1
"2168870",1
"2168872",1
"2168873",1
"2168874",1
"2168879",1
"2168880",1
"2168883",1
"2168893",1
"2169050",1
"2169228",1
"2169693",1
"2169886",1
"2170073",1
"2170630",1
"2170879",1
"2171637",1
"2172327",1
"2172387",1
"2173040",1
"2173441",1
"2173763",1
"2173867",1
"2174223",1
"2174705",1
"2175494",1
"2175713",1
"2177373",1
"2177961",1
"2179576",1
"2179832",1
"2180126",1
"2180803",1
"2180812",1
"2180824",1
"2181033",1
"2181421",1
"2181842",1
"2184183",1
"2184722",1
"2184725",1
"2185349",1
"2185681",1
"2186046",1
"2186257",1
"2186261",1
"2186289",1
"2186740",1
"2186792",1
"2187160",1
"2187302",1
"2187383",1
"2187594",1
"2191155",1
"2191322",1
"2191505",1
"2195707",1
"2196120",1
"2196722",1
"2196838",1
"2196841",1
"2196844",1
"2196847",1
"2196848",1
"2196849",1
"2196854",1
"2196862",1
"2196865",1
"2196866",1
"2196886",1
"2196889",1
"2196950",1
"2196971",1
"2196976",1
"2196977",1
"2197072",1
"2197228",1
"2197237",1
"2198180",1
"2198333",1
"2199059",1
"2200421",1
"2201301",1
"2202507",1
"2202840",1
"2203882",1
"2205458",1
"2205557",1
"2206621",1
"2207532",1
"2207608",1
"2208091",1
"2209473",1
"2209815",1
"2210545",1
"2210753",1
"2211129",1
"2211563",1
"2211608",1
"2211834",1
"2212770",1
"2213111",1
"2215205",1
"2215327",1
"2216043",1
"2216256",1
"2216451",1
"2216493",1
"2216728",1
"2216971",1
"2217216",1
"2217336",1
"2217865",1
"2219337",1
"2219350",1
"2219426",1
"2220520",1
"2220933",1
"2221592",1
"2223301",1
"2223499",1
"2225245",1
"2225246",1
"2225373",1
"2225464",1
"2226630",1
"2226856",1
"2228820",1
"2228906",1
"2228910",1
"2228975",1
"2229224",1
"2229809",1
"2230053",1
"2231108",1
"2231140",1
"2233839",1
"2235095",1
"2237067",1
"2237534",1
"2237725",1
"2238621",1
"2238857",1
"2238869",1
"2239497",1
"2241039",1
"2241099",1
"2242185",1
"2243286",1
"2244384",1
"2244429",1
"2244475",1
"2244778",1
"2245297",1
"2245540",1
"2245872",1
"2246542",1
"2246611",1
"2247685",1
"2248187",1
"2250559",1
"2251187",1
"2251588",1
"2251613",1
"2253461",1
"2255345",1
"2257532",1
"2259824",1
"2260108",1
"2260533",1
"2260534",1
"2260662",1
"2260822",1
"2262034",1
"2262399",1
"2262628",1
"2262687",1
"2262706",1
"2262865",1
"2263295",1
"2263635",1
"2263768",1
"2264790",1
"2265003",1
"2265067",1
"2266355",1
"2266638",1
"2267023",1
"2267133",1
"2267380",1
"2267939",1
"2267965",1
"2268441",1
"2268635",1
"2268733",1
"2269553",1
"2269788",1
"2270110",1
"2270456",1
"2270554",1
"2270620",1
"2271195",1
"2271254",1
"2272650",1
"2273020",1
"2273408",1
"2273741",1
"2274362",1
"2277280",1
"2280742",1
"2283038",1
"2283199",1
"2285055",1
"2285259",1
"2287129",1
"2287535",1
"2288063",1
"2288093",1
"2288152",1
"2288157",1
"2288735",1
"2289191",1
"2289193",1
"2289428",1
"2289799",1
"2294015",1
"2295693",1
"2295699",1
"2295700",1
"2295925",1
"2295950",1
"2296050",1
"2296189",1
"2296671",1
"2298137",1
"2298202",1
"2300245",1
"2300554",1
"2300560",1
"2300563",1
"2300672",1
"2300674",1
"2300677",1
"2300682",1
"2300684",1
"2300686",1
"2300688",1
"2300698",1
"2300707",1
"2301790",1
"2302041",1
"2302181",1
"2304076",1
"2306314",1
"2306460",1
"2307709",1
"2311107",1
"2311241",1
"2312148",1
"2312652",1
"2314697",1
"2315251",1
"2315394",1
"2315677",1
"2315756",1
"2316131",1
"2316455",1
"2316518",1
"2316862",1
"2316986",1
"2318258",1
"2318733",1
"2319100",1
"2320328",1
"2321983",1
"2322637",1
"2322896",1
"2324135",1
"2325017",1
"2328551",1
"2329050",1
"2329541",1
"2330875",1
"2331628",1
"2331797",1
"2333831",1
"2333938",1
"2334015",1
"2335083",1
"2335097",1
"2335502",1
"2335646",1
"2337187",1
"2337946",1
"2338102",1
"2338202",1
"2338210",1
"2338382",1
"2338424",1
"2338430",1
"2338433",1
"2338436",1
"2338439",1
"2338442",1
"2338465",1
"2338472",1
"2338474",1
"2338479",1
"2338480",1
"2338481",1
"2338484",1
"2338485",1
"2338490",1
"2338492",1
"2338494",1
"2338498",1
"2338499",1
"2338503",1
"2338505",1
"2338508",1
"2338509",1
"2338510",1
"2338511",1
"2338512",1
"2338520",1
"2338526",1
"2338529",1
"2338532",1
"2338533",1
"2338535",1
"2338541",1
"2338542",1
"2338547",1
"2338548",1
"2338550",1
"2338551",1
"2338560",1
"2338568",1
"2338571",1
"2338572",1
"2338573",1
"2338579",1
"2338583",1
"2338588",1
"2338590",1
"2338650",1
"2338655",1
"2338657",1
"2338658",1
"2338663",1
"2338668",1
"2338670",1
"2338672",1
"2338674",1
"2338685",1
"2338687",1
"2338700",1
"2338709",1
"2338710",1
"2338712",1
"2338715",1
"2338818",1
"2338819",1
"2338874",1
"2338920",1
"2338969",1
"2338998",1
"2339002",1
"2339027",1
"2339263",1
"2339268",1
"2339269",1
"2339270",1
"2339273",1
"2339274",1
"2339275",1
"2339277",1
"2339283",1
"2339284",1
"2339286",1
"2339292",1
"2339295",1
"2339299",1
"2339307",1
"2339308",1
"2339309",1
"2339316",1
"2339348",1
"2339433",1
"2339532",1
"2339533",1
"2339537",1
"2339613",1
"2339616",1
"2339718",1
"2339843",1
"2339956",1
"2340179",1
"2340604",1
"2340629",1
"2341442",1
"2341564",1
"2341644",1
"2341671",1
"2342657",1
"2342658",1
"2343725",1
"2344254",1
"2344507",1
"2345045",1
"2345326",1
"2345539",1
"2346163",1
"2346326",1
"2347202",1
"2347282",1
"2347294",1
"2347450",1
"2347507",1
"2347818",1
"2348162",1
"2348454",1
"2348638",1
"2349233",1
"2350277",1
"2350309",1
"2350323",1
"2351739",1
"2352079",1
"2354799",1
"2355135",1
"2357170",1
"2357276",1
"2357863",1
"2358037",1
"2358735",1
"2359059",1
"2359080",1
"2359083",1
"2360390",1
"2360668",1
"2360845",1
"2361500",1
"2361612",1
"2361917",1
"2362049",1
"2364483",1
"2365421",1
"2365422",1
"2365424",1
"2365425",1
"2365435",1
"2365436",1
"2365437",1
"2366245",1
"2366254",1
"2366776",1
"2366777",1
"2366903",1
"2367216",1
"2367227",1
"2367777",1
"2367910",1
"2368572",1
"2369194",1
"2369334",1
"2372334",1
"2372386",1
"2372511",1
"2372558",1
"2373110",1
"2373178",1
"2376256",1
"2377546",1
"2378821",1
"2381580",1
"2382093",1
"2382185",1
"2385048",1
"2385991",1
"2386091",1
"2386397",1
"2387321",1
"2387642",1
"2388649",1
"2391822",1
"2391880",1
"2392297",1
"2393349",1
"2394930",1
"2396778",1
"2396779",1
"2397628",1
"2398052",1
"2399742",1
"2400922",1
"2401706",1
"2401877",1
"2401908",1
"2401935",1
"2402447",1
"2403136",1
"2403383",1
"2405143",1
"2405508",1
"2405513",1
"2405520",1
"2406194",1
"2406850",1
"2410367",1
"2410424",1
"2411504",1
"2411738",1
"2413254",1
"2415399",1
"2415664",1
"2416084",1
"2416164",1
"2418402",1
"2418474",1
"2421824",1
"2421838",1
"2421983",1
"2422069",1
"2422959",1
"2423374",1
"2423548",1
"2423561",1
"2423653",1
"2423827",1
"2423830",1
"2423919",1
"2424016",1
"2424187",1
"2424277",1
"2424933",1
"2425479",1
"2428500",1
"2429962",1
"2430124",1
"2431343",1
"2431479",1
"2432829",1
"2435129",1
"2436109",1
"2437979",1
"2439203",1
"2439409",1
"2439466",1
"2439468",1
"2440195",1
"2440934",1
"2440976",1
"2441978",1
"2442476",1
"2442988",1
"2443423",1
"2444366",1
"2444625",1
"2446469",1
"2447772",1
"2448466",1
"2450202",1
"2450816",1
"2451708",1
"2452053",1
"2452399",1
"2453423",1
"2453887",1
"2455060",1
"2455536",1
"2455556",1
"2456208",1
"2457929",1
"2459170",1
"2460019",1
"2460838",1
"2461125",1
"2461369",1
"2461398",1
"2461665",1
"2462142",1
"2462234",1
"2462312",1
"2462585",1
"2462879",1
"2463102",1
"2463238",1
"2466968",1
"2468106",1
"2468188",1
"2469569",1
"2470599",1
"2472476",1
"2472481",1
"2472618",1
"2473707",1
"2474756",1
"2477795",1
"2478274",1
"2479459",1
"2479646",1
"2480029",1
"2480405",1
"2480684",1
"2481018",1
"2483065",1
"2483505",1
"2484263",1
"2486343",1
"2486728",1
"2487032",1
"2488818",1
"2491450",1
"2491605",1
"2494685",1
"2494834",1
"2498276",1
"2499086",1
"2499692",1
"2499734",1
"2500905",1
"2502081",1
"2502863",1
"2503633",1
"2504911",1
"2505093",1
"2506257",1
"2506273",1
"2507237",1
"2507262",1
"2507420",1
"2507988",1
"2508296",1
"2509148",1
"2509261",1
"2509730",1
"2510358",1
"2512285",1
"2513583",1
"2513653",1
"2516575",1
"2517137",1
"2518084",1
"2518927",1
"2520390",1
"2520629",1
"2521350",1
"2521436",1
"2522558",1
"2522963",1
"2523247",1
"2525786",1
"2526533",1
"2526592",1
"2526984",1
"2529477",1
"2529690",1
"2530489",1
"2530602",1
"2530628",1
"2530662",1
"2531390",1
"2531424",1
"2531509",1
"2531752",1
"2531954",1
"2531974",1
"2532079",1
"2532132",1
"2532133",1
"2532302",1
"2532907",1
"2533387",1
"2534314",1
"2534367",1
"2534572",1
"2534573",1
"2534845",1
"2535441",1
"2535653",1
"2536193",1
"2536578",1
"2536609",1
"2536638",1
"2536902",1
"2540451",1
"2541725",1
"2542707",1
"2542975",1
"2543405",1
"2544036",1
"2544145",1
"2545206",1
"2546694",1
"2546714",1
"2546886",1
"2547591",1
"2547683",1
"2548710",1
"2550023",1
"2551378",1
"2551379",1
"2551381",1
"2551382",1
"2551383",1
"2551586",1
"2551587",1
"2552992",1
"2554473",1
"2555046",1
"2555316",1
"2555941",1
"2555942",1
"2555943",1
"2555944",1
"2559161",1
"2559621",1
"2561518",1
"2562654",1
"2564287",1
"2564378",1
"2564933",1
"2566776",1
"2566778",1
"2568283",1
"2568473",1
"2569099",1
"2569298",1
"2569944",1
"2570141",1
"2572494",1
"2573766",1
"2573803",1
"2574032",1
"2574771",1
"2576100",1
"2578636",1
"2578854",1
"2578985",1
"2579881",1
"2580112",1
"2581062",1
"2582018",1
"2582265",1
"2582698",1
